sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.011813289,4,0,read_only,64,380483,1.000000,1.000000,1.000000,{"1":380482,"2":1},0.999997,0.000003,0.000000,0.000000,0.999997,0.000003,1.000000
0.011813289,4,0,union,64,380483,1.000000,1.000000,1.000000,{"1":380482,"2":1},0.999997,0.000003,0.000000,0.000000,0.999997,0.000003,1.000000
0.011813289,4,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":40,"1":8152},0.995117,0.000000,0.000000,0.000000,0.995117,0.000000,-1.000000
0.011813289,4,0,read_only,256,95768,0.999990,0.999997,0.999990,{"1":380482,"2":1},0.999990,0.000010,0.000000,0.000000,0.999990,0.000000,0.000000
0.011813289,4,0,union,256,95768,0.999990,0.999997,0.999990,{"1":380482,"2":1},0.999990,0.000010,0.000000,0.000000,0.999990,0.000000,0.000000
0.011813289,4,0,snapshot,256,3823,0.996861,0.998758,0.996861,{"0":40,"1":8152},0.996338,0.000000,0.000000,0.000000,0.993199,0.000000,-1.000000
0.011813289,4,0,read_only,1024,24096,0.999958,0.999979,0.999958,{"1":380482,"2":1},0.999958,0.000042,0.000000,0.000000,0.999958,0.000000,0.000000
0.011813289,4,0,union,1024,24096,0.999958,0.999979,0.999958,{"1":380482,"2":1},0.999958,0.000042,0.000000,0.000000,0.999958,0.000000,0.000000
0.011813289,4,0,snapshot,1024,2366,0.992392,0.997299,0.992392,{"0":40,"1":8152},0.998732,0.000000,0.000000,0.000000,0.991124,0.000000,-1.000000
0.011813289,4,0,read_only,4096,6030,0.999834,0.999979,0.999834,{"1":380482,"2":1},0.999834,0.000166,0.000000,0.000000,0.999834,0.000000,0.000000
0.011813289,4,0,union,4096,6030,0.999834,0.999979,0.999834,{"1":380482,"2":1},0.999834,0.000166,0.000000,0.000000,0.999834,0.000000,0.000000
0.011813289,4,0,snapshot,4096,807,0.976456,0.996577,0.976456,{"0":40,"1":8152},1.000000,0.000000,0.000000,0.000000,0.976456,0.000000,-1.000000
