gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
2,read_only,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990561,0.009439,0.000000,0.000000,0.990561,0.009439,1.000000
2,read_only,256,1,0.951936,0.982336,0.951936,0.951936,0.951936,1,0.950416,0.049584,0.000000,0.000000,0.950416,0.001520,0.030651
2,read_only,1024,1,0.797908,0.944086,0.797908,0.797908,0.797908,1,0.797908,0.202092,0.000000,0.000000,0.797908,0.000000,0.000000
2,read_only,4096,1,0.295119,0.789516,0.295119,0.295119,0.295119,0,0.295119,0.602694,0.102186,0.000000,0.295119,0.000000,0.000000
2,read_only,16384,1,0.001015,0.448038,0.001015,0.001015,0.001015,0,0.001015,0.013198,0.985787,0.000000,0.001015,0.000000,0.000000
2,snapshot,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.961548,0.038330,0.000000,0.000000,0.961548,0.038330,1.000000
2,snapshot,256,1,0.982167,0.991842,0.982167,0.982167,0.982167,1,0.938911,0.061089,0.000000,0.000000,0.938721,0.043445,0.711180
2,snapshot,1024,1,0.877791,0.962233,0.877791,0.877791,0.877791,1,0.855464,0.144536,0.000000,0.000000,0.855464,0.022327,0.154472
2,snapshot,4096,1,0.538831,0.868616,0.538831,0.538831,0.538831,1,0.536429,0.426741,0.036829,0.000000,0.536429,0.002402,0.005181
2,snapshot,16384,1,0.079229,0.637984,0.079229,0.079229,0.079229,0,0.077088,0.301927,0.620985,0.000000,0.077088,0.002141,0.002320
2,union,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990563,0.009437,0.000000,0.000000,0.990563,0.009437,1.000000
2,union,256,1,0.951726,0.982267,0.951726,0.951726,0.951726,1,0.950206,0.049794,0.000000,0.000000,0.950206,0.001520,0.030521
2,union,1024,1,0.797677,0.944059,0.797677,0.797677,0.797677,1,0.797677,0.202323,0.000000,0.000000,0.797677,0.000000,0.000000
2,union,4096,1,0.295119,0.789473,0.295119,0.295119,0.295119,0,0.295119,0.602440,0.102440,0.000000,0.295119,0.000000,0.000000
2,union,16384,1,0.001015,0.448028,0.001015,0.001015,0.001015,0,0.001015,0.013198,0.985787,0.000000,0.001015,0.000000,0.000000
