sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.004032748,2,0,read_only,64,175976,1.000000,1.000000,1.000000,{"1":174315,"2":1661},0.990561,0.009439,0.000000,0.000000,0.990561,0.009439,1.000000
0.004032748,2,0,union,64,176002,1.000000,1.000000,1.000000,{"1":174341,"2":1661},0.990563,0.009437,0.000000,0.000000,0.990563,0.009437,1.000000
0.004032748,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":1,"1":7877,"2":314},0.961548,0.038330,0.000000,0.000000,0.961548,0.038330,1.000000
0.004032748,2,0,read_only,256,47374,0.951936,0.982336,0.951936,{"1":174315,"2":1661},0.950416,0.049584,0.000000,0.000000,0.950416,0.001520,0.030651
0.004032748,2,0,union,256,47375,0.951726,0.982267,0.951726,{"1":174341,"2":1661},0.950206,0.049794,0.000000,0.000000,0.950206,0.001520,0.030521
0.004032748,2,0,snapshot,256,5271,0.982167,0.991842,0.982167,{"0":1,"1":7877,"2":314},0.938911,0.061089,0.000000,0.000000,0.938721,0.043445,0.711180
0.004032748,2,0,read_only,1024,12999,0.797908,0.944086,0.797908,{"1":174315,"2":1661},0.797908,0.202092,0.000000,0.000000,0.797908,0.000000,0.000000
0.004032748,2,0,union,1024,12999,0.797677,0.944059,0.797677,{"1":174341,"2":1661},0.797677,0.202323,0.000000,0.000000,0.797677,0.000000,0.000000
0.004032748,2,0,snapshot,1024,2553,0.877791,0.962233,0.877791,{"0":1,"1":7877,"2":314},0.855464,0.144536,0.000000,0.000000,0.855464,0.022327,0.154472
0.004032748,2,0,read_only,4096,3934,0.295119,0.789516,0.295119,{"1":174315,"2":1661},0.295119,0.602694,0.102186,0.000000,0.295119,0.000000,0.000000
0.004032748,2,0,union,4096,3934,0.295119,0.789473,0.295119,{"1":174341,"2":1661},0.295119,0.602440,0.102440,0.000000,0.295119,0.000000,0.000000
0.004032748,2,0,snapshot,4096,1249,0.538831,0.868616,0.538831,{"0":1,"1":7877,"2":314},0.536429,0.426741,0.036829,0.000000,0.536429,0.002402,0.005181
0.004032748,2,0,read_only,16384,985,0.001015,0.448038,0.001015,{"1":174315,"2":1661},0.001015,0.013198,0.985787,0.000000,0.001015,0.000000,0.000000
0.004032748,2,0,union,16384,985,0.001015,0.448028,0.001015,{"1":174341,"2":1661},0.001015,0.013198,0.985787,0.000000,0.001015,0.000000,0.000000
0.004032748,2,0,snapshot,16384,467,0.079229,0.637984,0.079229,{"0":1,"1":7877,"2":314},0.077088,0.301927,0.620985,0.000000,0.077088,0.002141,0.002320
