sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.003973147,5,0,read_only,64,172165,1.000000,1.000000,1.000000,{"1":170495,"2":1670},0.990300,0.009700,0.000000,0.000000,0.990300,0.009700,1.000000
0.003973147,5,0,union,64,172200,1.000000,1.000000,1.000000,{"1":170530,"2":1670},0.990302,0.009698,0.000000,0.000000,0.990302,0.009698,1.000000
0.003973147,5,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":1,"1":7960,"2":231},0.971680,0.028198,0.000000,0.000000,0.971680,0.028198,1.000000
0.003973147,5,0,read_only,256,46476,0.951631,0.982091,0.951631,{"1":170495,"2":1670},0.950985,0.049015,0.000000,0.000000,0.950985,0.000645,0.013169
0.003973147,5,0,union,256,46480,0.951334,0.981989,0.951334,{"1":170530,"2":1670},0.950688,0.049312,0.000000,0.000000,0.950688,0.000645,0.013089
0.003973147,5,0,snapshot,256,5350,0.982243,0.991651,0.982243,{"0":1,"1":7960,"2":231},0.954019,0.045794,0.000000,0.000000,0.954019,0.028037,0.612245
0.003973147,5,0,read_only,1024,12812,0.801748,0.945063,0.801748,{"1":170495,"2":1670},0.801748,0.198252,0.000000,0.000000,0.801748,0.000000,0.000000
0.003973147,5,0,union,1024,12813,0.801452,0.945058,0.801452,{"1":170530,"2":1670},0.801452,0.198548,0.000000,0.000000,0.801452,0.000000,0.000000
0.003973147,5,0,snapshot,1024,2649,0.904870,0.969128,0.904870,{"0":1,"1":7960,"2":231},0.890147,0.109475,0.000000,0.000000,0.890147,0.014345,0.131034
0.003973147,5,0,read_only,4096,3844,0.281738,0.788170,0.281738,{"1":170495,"2":1670},0.281738,0.624350,0.093913,0.000000,0.281738,0.000000,0.000000
0.003973147,5,0,union,4096,3844,0.281738,0.788102,0.281738,{"1":170530,"2":1670},0.281738,0.624350,0.093913,0.000000,0.281738,0.000000,0.000000
0.003973147,5,0,snapshot,4096,1329,0.618510,0.886851,0.618510,{"0":1,"1":7960,"2":231},0.612491,0.365688,0.021068,0.000000,0.612491,0.005267,0.013619
0.003973147,5,0,read_only,16384,964,0.000000,0.451446,0.000000,{"1":170495,"2":1670},0.000000,0.018672,0.981328,0.000000,0.000000,0.000000,0.000000
0.003973147,5,0,union,16384,964,0.000000,0.451441,0.000000,{"1":170530,"2":1670},0.000000,0.018672,0.981328,0.000000,0.000000,0.000000,0.000000
0.003973147,5,0,snapshot,16384,479,0.089770,0.616281,0.089770,{"0":1,"1":7960,"2":231},0.089770,0.331942,0.578288,0.000000,0.089770,0.000000,0.000000
