sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000388295,2,0,read_only,64,4560,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,union,64,4560,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,snapshot,64,4608,1.000000,1.000000,1.000000,{"0":48,"1":4560},0.989583,0.000000,0.000000,0.000000,0.989583,0.000000,-1.000000
0.000388295,2,0,read_only,256,2294,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,union,256,2294,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,snapshot,256,2313,0.994380,0.997190,0.994380,{"0":48,"1":4560},0.991786,0.000000,0.000000,0.000000,0.986165,0.000000,-1.000000
0.000388295,2,0,read_only,1024,591,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,union,1024,591,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,snapshot,1024,594,0.957912,0.989616,0.957912,{"0":48,"1":4560},0.994949,0.000000,0.000000,0.000000,0.952862,0.000000,-1.000000
0.000388295,2,0,read_only,4096,185,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,union,4096,185,1.000000,1.000000,1.000000,{"1":4560},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000388295,2,0,snapshot,4096,186,0.887097,0.986703,0.887097,{"0":48,"1":4560},0.994624,0.000000,0.000000,0.000000,0.881720,0.000000,-1.000000
0.000388295,2,0,read_only,16384,48,0.979167,0.996795,0.979167,{"1":4560},0.979167,0.020833,0.000000,0.000000,0.979167,0.000000,0.000000
0.000388295,2,0,union,16384,48,0.979167,0.996795,0.979167,{"1":4560},0.979167,0.020833,0.000000,0.000000,0.979167,0.000000,0.000000
0.000388295,2,0,snapshot,16384,48,0.645833,0.986289,0.645833,{"0":48,"1":4560},0.979167,0.020833,0.000000,0.000000,0.645833,0.000000,0.000000
0.000705647,2,1,read_only,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,union,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,snapshot,64,4156,1.000000,1.000000,1.000000,{"1":4156},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,read_only,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,union,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,snapshot,256,2128,1.000000,1.000000,1.000000,{"1":4156},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,read_only,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,union,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,snapshot,1024,584,1.000000,1.000000,1.000000,{"1":4156},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,read_only,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,union,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,snapshot,4096,192,1.000000,1.000000,1.000000,{"1":4156},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000705647,2,1,read_only,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.000705647,2,1,union,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.000705647,2,1,snapshot,16384,49,0.959184,0.986553,0.959184,{"1":4156},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001023703,2,2,read_only,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,union,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,snapshot,64,4130,1.000000,1.000000,1.000000,{"1":4130},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,read_only,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,union,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,snapshot,256,2142,1.000000,1.000000,1.000000,{"1":4130},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,read_only,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,union,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,snapshot,1024,626,1.000000,1.000000,1.000000,{"1":4130},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,read_only,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,union,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,snapshot,4096,192,1.000000,1.000000,1.000000,{"1":4130},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001023703,2,2,read_only,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001023703,2,2,union,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001023703,2,2,snapshot,16384,49,0.959184,0.987545,0.959184,{"1":4130},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001342501,2,3,read_only,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,union,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,snapshot,64,4344,1.000000,1.000000,1.000000,{"1":4344},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,read_only,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,union,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,snapshot,256,2224,1.000000,1.000000,1.000000,{"1":4344},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,read_only,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,union,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,snapshot,1024,627,1.000000,1.000000,1.000000,{"1":4344},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,read_only,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,union,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,snapshot,4096,192,1.000000,1.000000,1.000000,{"1":4344},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001342501,2,3,read_only,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001342501,2,3,union,16384,49,0.959184,0.989796,0.959184,{"1":6144},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001342501,2,3,snapshot,16384,49,0.959184,0.990001,0.959184,{"1":4344},0.959184,0.040816,0.000000,0.000000,0.959184,0.000000,0.000000
0.001661679,2,4,read_only,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,union,64,6144,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,snapshot,64,4544,1.000000,1.000000,1.000000,{"1":4544},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,read_only,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,union,256,3072,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,snapshot,256,2327,1.000000,1.000000,1.000000,{"1":4544},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,read_only,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,union,1024,768,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,snapshot,1024,639,1.000000,1.000000,1.000000,{"1":4544},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,read_only,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,union,4096,192,1.000000,1.000000,1.000000,{"1":6144},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001661679,2,4,snapshot,4096,192,1.000000,1.000000,1.000000,{"1":4544},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
