sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.012187016,5,0,read_only,64,93173,1.000000,1.000000,1.000000,{"1":89446,"2":3727},0.959999,0.040001,0.000000,0.000000,0.959999,0.040001,1.000000
0.012187016,5,0,union,64,93173,1.000000,1.000000,1.000000,{"1":89446,"2":3727},0.959999,0.040001,0.000000,0.000000,0.959999,0.040001,1.000000
0.012187016,5,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7143,"2":1049},0.871948,0.128052,0.000000,0.000000,0.871948,0.128052,1.000000
0.012187016,5,0,read_only,256,93173,1.000000,1.000000,1.000000,{"1":89446,"2":3727},0.959999,0.040001,0.000000,0.000000,0.959999,0.040001,1.000000
0.012187016,5,0,union,256,93173,1.000000,1.000000,1.000000,{"1":89446,"2":3727},0.959999,0.040001,0.000000,0.000000,0.959999,0.040001,1.000000
0.012187016,5,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7143,"2":1049},0.871948,0.128052,0.000000,0.000000,0.871948,0.128052,1.000000
0.012187016,5,0,read_only,1024,24831,0.849905,0.943679,0.849905,{"1":89446,"2":3727},0.849905,0.150095,0.000000,0.000000,0.849905,0.000000,0.000000
0.012187016,5,0,union,1024,24831,0.849905,0.943679,0.849905,{"1":89446,"2":3727},0.849905,0.150095,0.000000,0.000000,0.849905,0.000000,0.000000
0.012187016,5,0,snapshot,1024,4808,0.879576,0.945646,0.879576,{"1":7143,"2":1049},0.781822,0.218178,0.000000,0.000000,0.781822,0.097754,0.448046
0.012187016,5,0,read_only,4096,7694,0.508838,0.859753,0.508838,{"1":89446,"2":3727},0.508838,0.489992,0.001170,0.000000,0.508838,0.000000,0.000000
0.012187016,5,0,union,4096,7694,0.508838,0.859753,0.508838,{"1":89446,"2":3727},0.508838,0.489992,0.001170,0.000000,0.508838,0.000000,0.000000
0.012187016,5,0,snapshot,4096,3763,0.775179,0.902954,0.775179,{"1":7143,"2":1049},0.714058,0.285942,0.000000,0.000000,0.714058,0.061121,0.213755
0.012187016,5,0,read_only,16384,1928,0.028008,0.364543,0.028008,{"1":89446,"2":3727},0.028008,0.015560,0.956432,0.000000,0.028008,0.000000,0.000000
0.012187016,5,0,union,16384,1928,0.028008,0.364543,0.028008,{"1":89446,"2":3727},0.028008,0.015560,0.956432,0.000000,0.028008,0.000000,0.000000
0.012187016,5,0,snapshot,16384,1877,0.250932,0.694664,0.250932,{"1":7143,"2":1049},0.249867,0.669686,0.080448,0.000000,0.249867,0.001066,0.001420
0.017179962,5,1,read_only,64,86886,1.000000,1.000000,1.000000,{"1":83223,"2":3663},0.957841,0.042159,0.000000,0.000000,0.957841,0.042159,1.000000
0.017179962,5,1,union,64,86952,1.000000,1.000000,1.000000,{"1":83225,"2":3727},0.957137,0.042863,0.000000,0.000000,0.957137,0.042863,1.000000
0.017179962,5,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7299,"2":893},0.890991,0.109009,0.000000,0.000000,0.890991,0.109009,1.000000
0.017179962,5,1,read_only,256,86886,1.000000,1.000000,1.000000,{"1":83223,"2":3663},0.957841,0.042159,0.000000,0.000000,0.957841,0.042159,1.000000
0.017179962,5,1,union,256,86952,1.000000,1.000000,1.000000,{"1":83225,"2":3727},0.957137,0.042863,0.000000,0.000000,0.957137,0.042863,1.000000
0.017179962,5,1,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7299,"2":893},0.890991,0.109009,0.000000,0.000000,0.890991,0.109009,1.000000
0.017179962,5,1,read_only,1024,23545,0.844213,0.940373,0.844213,{"1":83223,"2":3663},0.844213,0.155787,0.000000,0.000000,0.844213,0.000000,0.000000
0.017179962,5,1,union,1024,23545,0.841665,0.939704,0.841665,{"1":83225,"2":3727},0.841665,0.158335,0.000000,0.000000,0.841665,0.000000,0.000000
0.017179962,5,1,snapshot,1024,5520,0.923551,0.965278,0.923551,{"1":7299,"2":893},0.838406,0.161594,0.000000,0.000000,0.838406,0.085145,0.526906
0.017179962,5,1,read_only,4096,7433,0.501951,0.860475,0.501951,{"1":83223,"2":3663},0.501951,0.496838,0.001211,0.000000,0.501951,0.000000,0.000000
0.017179962,5,1,union,4096,7433,0.499664,0.860049,0.499664,{"1":83225,"2":3727},0.499664,0.499126,0.001211,0.000000,0.499664,0.000000,0.000000
