gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.970516,0.029142,0.000342,0.000000,0.970516,0.029484,1.000000
3,read_only,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.970516,0.029142,0.000342,0.000000,0.970516,0.029484,1.000000
3,read_only,1024,4,0.865631,0.950647,0.865631,0.865133,0.866860,1,0.859342,0.138465,0.002193,0.000000,0.859342,0.006288,0.044669
3,read_only,4096,4,0.526128,0.867663,0.526128,0.525518,0.526950,1,0.526097,0.456081,0.017822,0.000000,0.526097,0.000031,0.000065
3,read_only,16384,4,0.022079,0.381758,0.022079,0.021836,0.022321,0,0.022079,0.022327,0.955594,0.000000,0.022079,0.000000,0.000000
3,snapshot,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.907928,0.090912,0.001160,0.000000,0.907928,0.092072,1.000000
3,snapshot,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.907928,0.090912,0.001160,0.000000,0.907928,0.092072,1.000000
3,snapshot,1024,4,0.903420,0.961279,0.903420,0.848504,0.935618,1,0.851971,0.145202,0.002827,0.000000,0.851971,0.051449,0.353635
3,snapshot,4096,4,0.821473,0.936601,0.821473,0.716450,0.888337,1,0.805089,0.189001,0.005910,0.000000,0.805089,0.016385,0.088805
3,snapshot,16384,4,0.215449,0.667190,0.215449,0.145187,0.256853,0,0.213402,0.582454,0.204144,0.000000,0.213402,0.002047,0.002602
3,union,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.967941,0.031705,0.000353,0.000000,0.967941,0.032059,1.000000
3,union,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.967941,0.031705,0.000353,0.000000,0.967941,0.032059,1.000000
3,union,1024,4,0.858945,0.947969,0.858945,0.857507,0.863027,1,0.855093,0.142310,0.002597,0.000000,0.855093,0.003852,0.026502
3,union,4096,4,0.524079,0.865916,0.524079,0.523295,0.525891,1,0.524079,0.456360,0.019561,0.000000,0.524079,0.000000,0.000000
3,union,16384,4,0.022079,0.380078,0.022079,0.021836,0.022321,0,0.022079,0.022327,0.955594,0.000000,0.022079,0.000000,0.000000
