sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.022946244,4,2,union,1024,24676,0.863430,0.950569,0.863430,{"1":90254,"2":2294},0.863430,0.136570,0.000000,0.000000,0.863430,0.000000,0.000000
0.022946244,4,2,snapshot,1024,5368,0.888227,0.949811,0.888227,{"1":7159,"2":1033},0.807563,0.192437,0.000000,0.000000,0.807563,0.080663,0.419167
0.022946244,4,2,read_only,4096,7702,0.528175,0.869162,0.528175,{"1":90220,"2":2227},0.528175,0.471566,0.000260,0.000000,0.528175,0.000000,0.000000
0.022946244,4,2,union,4096,7702,0.526227,0.868695,0.526227,{"1":90254,"2":2294},0.526227,0.473513,0.000260,0.000000,0.526227,0.000000,0.000000
0.022946244,4,2,snapshot,4096,4550,0.813626,0.920183,0.813626,{"1":7159,"2":1033},0.769890,0.230110,0.000000,0.000000,0.769890,0.043736,0.190067
0.022946244,4,2,read_only,16384,1927,0.028023,0.368620,0.028023,{"1":90220,"2":2227},0.028023,0.015568,0.956409,0.000000,0.028023,0.000000,0.000000
0.022946244,4,2,union,16384,1927,0.028023,0.368520,0.028023,{"1":90254,"2":2294},0.028023,0.015568,0.956409,0.000000,0.028023,0.000000,0.000000
0.022946244,4,2,snapshot,16384,1837,0.179096,0.569062,0.179096,{"1":7159,"2":1033},0.178552,0.271639,0.549809,0.000000,0.178552,0.000544,0.000663
0.028277878,4,3,read_only,64,92515,1.000000,1.000000,1.000000,{"1":90226,"2":2289},0.975258,0.024742,0.000000,0.000000,0.975258,0.024742,1.000000
0.028277878,4,3,union,64,92554,1.000000,1.000000,1.000000,{"1":90235,"2":2319},0.974944,0.025056,0.000000,0.000000,0.974944,0.025056,1.000000
0.028277878,4,3,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7020,"2":1172},0.856934,0.143066,0.000000,0.000000,0.856934,0.143066,1.000000
0.028277878,4,3,read_only,256,92515,1.000000,1.000000,1.000000,{"1":90226,"2":2289},0.975258,0.024742,0.000000,0.000000,0.975258,0.024742,1.000000
