gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
4,read_only,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.975263,0.024737,0.000000,0.000000,0.975263,0.024737,1.000000
4,read_only,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.975263,0.024737,0.000000,0.000000,0.975263,0.024737,1.000000
4,read_only,1024,4,0.864094,0.950790,0.864094,0.863076,0.865902,1,0.864094,0.135906,0.000000,0.000000,0.864094,0.000000,0.000000
4,read_only,4096,4,0.526842,0.868800,0.526842,0.525967,0.528175,1,0.526842,0.472898,0.000260,0.000000,0.526842,0.000000,0.000000
4,read_only,16384,4,0.028275,0.368560,0.028275,0.028023,0.028527,0,0.028275,0.015564,0.956161,0.000000,0.028275,0.000000,0.000000
4,snapshot,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.884766,0.115234,0.000000,0.000000,0.884766,0.115234,1.000000
4,snapshot,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.884766,0.115234,0.000000,0.000000,0.884766,0.115234,1.000000
4,snapshot,1024,4,0.886059,0.949995,0.886059,0.854350,0.942284,1,0.818810,0.181190,0.000000,0.000000,0.818810,0.067249,0.380181
4,snapshot,4096,4,0.810160,0.921603,0.810160,0.754223,0.904261,1,0.779578,0.220311,0.000111,0.000000,0.779578,0.030582,0.152611
4,snapshot,16384,4,0.174702,0.585382,0.174702,0.153968,0.187073,0,0.172674,0.429039,0.398286,0.000000,0.172674,0.002027,0.002444
4,union,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.974976,0.025024,0.000000,0.000000,0.974976,0.025024,1.000000
4,union,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.974976,0.025024,0.000000,0.000000,0.974976,0.025024,1.000000
4,union,1024,4,0.863192,0.950483,0.863192,0.863076,0.863430,1,0.863192,0.136808,0.000000,0.000000,0.863192,0.000000,0.000000
4,union,4096,4,0.526095,0.868614,0.526095,0.525967,0.526227,1,0.526095,0.473645,0.000260,0.000000,0.526095,0.000000,0.000000
4,union,16384,4,0.028275,0.368497,0.028275,0.028023,0.028527,0,0.028275,0.015564,0.956161,0.000000,0.028275,0.000000,0.000000
