sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000703479,5,1,read_only,64,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,union,64,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,snapshot,64,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,read_only,256,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,union,256,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,snapshot,256,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,read_only,1024,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,union,1024,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,snapshot,1024,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,read_only,4096,76,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,union,4096,76,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,snapshot,4096,76,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,read_only,16384,20,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,union,16384,20,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000703479,5,1,snapshot,16384,20,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001041897,5,2,snapshot,64,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001041897,5,2,snapshot,256,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001041897,5,2,snapshot,1024,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001041897,5,2,snapshot,4096,76,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001041897,5,2,snapshot,16384,20,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001283383,5,3,snapshot,64,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001283383,5,3,snapshot,256,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001283383,5,3,snapshot,1024,304,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001283383,5,3,snapshot,4096,76,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001283383,5,3,snapshot,16384,20,1.000000,1.000000,1.000000,{"1":304},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,read_only,64,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,union,64,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,snapshot,64,634,1.000000,1.000000,1.000000,{"1":634},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,read_only,256,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,union,256,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,snapshot,256,634,1.000000,1.000000,1.000000,{"1":634},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,read_only,1024,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,union,1024,330,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,snapshot,1024,634,1.000000,1.000000,1.000000,{"1":634},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,read_only,4096,84,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,union,4096,84,1.000000,1.000000,1.000000,{"1":330},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,snapshot,4096,160,1.000000,1.000000,1.000000,{"1":634},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001845101,5,4,read_only,16384,25,0.960000,0.996923,0.960000,{"1":330},0.960000,0.040000,0.000000,0.000000,0.960000,0.000000,0.000000
0.001845101,5,4,union,16384,25,0.960000,0.996923,0.960000,{"1":330},0.960000,0.040000,0.000000,0.000000,0.960000,0.000000,0.000000
0.001845101,5,4,snapshot,16384,45,0.977778,0.998291,0.977778,{"1":634},0.977778,0.022222,0.000000,0.000000,0.977778,0.000000,0.000000
0.002305920,5,5,read_only,64,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,union,64,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,snapshot,64,774,1.000000,1.000000,1.000000,{"1":774},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,read_only,256,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,union,256,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,snapshot,256,774,1.000000,1.000000,1.000000,{"1":774},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,read_only,1024,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,union,1024,140,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,snapshot,1024,774,1.000000,1.000000,1.000000,{"1":774},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,read_only,4096,35,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,union,4096,35,1.000000,1.000000,1.000000,{"1":140},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,snapshot,4096,195,1.000000,1.000000,1.000000,{"1":774},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002305920,5,5,read_only,16384,15,0.933333,0.983333,0.933333,{"1":140},0.933333,0.066667,0.000000,0.000000,0.933333,0.000000,0.000000
0.002305920,5,5,union,16384,15,0.933333,0.983333,0.933333,{"1":140},0.933333,0.066667,0.000000,0.000000,0.933333,0.000000,0.000000
