sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.004237273,3,1,read_only,64,35314,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,union,64,35314,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,read_only,256,35314,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,union,256,35314,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,read_only,1024,8862,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,union,1024,8862,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,snapshot,1024,2142,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,read_only,4096,2226,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,union,4096,2226,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,snapshot,4096,558,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,read_only,16384,574,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,union,16384,574,1.000000,1.000000,1.000000,{"1":35314},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004237273,3,1,snapshot,16384,164,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.004891197,3,2,read_only,64,10954,1.000000,1.000000,1.000000,{"1":10953,"2":1},0.999909,0.000091,0.000000,0.000000,0.999909,0.000091,1.000000
0.004891197,3,2,union,64,10954,1.000000,1.000000,1.000000,{"1":10953,"2":1},0.999909,0.000091,0.000000,0.000000,0.999909,0.000091,1.000000
0.004891197,3,2,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.004891197,3,2,read_only,256,10954,1.000000,1.000000,1.000000,{"1":10953,"2":1},0.999909,0.000091,0.000000,0.000000,0.999909,0.000091,1.000000
0.004891197,3,2,union,256,10954,1.000000,1.000000,1.000000,{"1":10953,"2":1},0.999909,0.000091,0.000000,0.000000,0.999909,0.000091,1.000000
0.004891197,3,2,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.004891197,3,2,read_only,1024,2773,0.999639,0.999820,0.999639,{"1":10953,"2":1},0.999639,0.000361,0.000000,0.000000,0.999639,0.000000,0.000000
0.004891197,3,2,union,1024,2773,0.999639,0.999820,0.999639,{"1":10953,"2":1},0.999639,0.000361,0.000000,0.000000,0.999639,0.000000,0.000000
0.004891197,3,2,snapshot,1024,2142,0.999533,0.999767,0.999533,{"1":8191,"2":1},0.999533,0.000467,0.000000,0.000000,0.999533,0.000000,0.000000
0.004891197,3,2,read_only,4096,704,0.998580,0.999899,0.998580,{"1":10953,"2":1},0.998580,0.001420,0.000000,0.000000,0.998580,0.000000,0.000000
0.004891197,3,2,union,4096,704,0.998580,0.999899,0.998580,{"1":10953,"2":1},0.998580,0.001420,0.000000,0.000000,0.998580,0.000000,0.000000
0.004891197,3,2,snapshot,4096,566,0.998233,0.999874,0.998233,{"1":8191,"2":1},0.998233,0.001767,0.000000,0.000000,0.998233,0.000000,0.000000
0.004891197,3,2,read_only,16384,186,0.994624,0.999913,0.994624,{"1":10953,"2":1},0.994624,0.005376,0.000000,0.000000,0.994624,0.000000,0.000000
0.004891197,3,2,union,16384,186,0.994624,0.999913,0.994624,{"1":10953,"2":1},0.994624,0.005376,0.000000,0.000000,0.994624,0.000000,0.000000
0.004891197,3,2,snapshot,16384,158,0.993671,0.999898,0.993671,{"1":8191,"2":1},0.993671,0.006329,0.000000,0.000000,0.993671,0.000000,0.000000
0.005134902,3,3,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.005134902,3,3,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.005134902,3,3,snapshot,1024,2142,0.999533,0.999767,0.999533,{"1":8191,"2":1},0.999533,0.000467,0.000000,0.000000,0.999533,0.000000,0.000000
0.005134902,3,3,snapshot,4096,566,0.998233,0.999874,0.998233,{"1":8191,"2":1},0.998233,0.001767,0.000000,0.000000,0.998233,0.000000,0.000000
0.005134902,3,3,snapshot,16384,158,0.993671,0.999898,0.993671,{"1":8191,"2":1},0.993671,0.006329,0.000000,0.000000,0.993671,0.000000,0.000000
0.006246472,3,4,read_only,64,5049,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,union,64,5049,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.006246472,3,4,read_only,256,5049,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,union,256,5049,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.006246472,3,4,read_only,1024,1491,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,union,1024,1491,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,snapshot,1024,2477,0.999596,0.999798,0.999596,{"1":8191,"2":1},0.999596,0.000404,0.000000,0.000000,0.999596,0.000000,0.000000
0.006246472,3,4,read_only,4096,418,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,union,4096,418,1.000000,1.000000,1.000000,{"1":5049},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.006246472,3,4,snapshot,4096,731,0.998632,0.999863,0.998632,{"1":8191,"2":1},0.998632,0.001368,0.000000,0.000000,0.998632,0.000000,0.000000
0.006246472,3,4,read_only,16384,111,0.981982,0.993544,0.981982,{"1":5049},0.981982,0.018018,0.000000,0.000000,0.981982,0.000000,0.000000
0.006246472,3,4,union,16384,111,0.981982,0.993544,0.981982,{"1":5049},0.981982,0.018018,0.000000,0.000000,0.981982,0.000000,0.000000
0.006246472,3,4,snapshot,16384,209,0.985646,0.996434,0.985646,{"1":8191,"2":1},0.985646,0.014354,0.000000,0.000000,0.985646,0.000000,0.000000
0.008011248,3,5,read_only,64,48898,1.000000,1.000000,1.000000,{"1":25433,"2":23453,"3":12},0.520124,0.479631,0.000245,0.000000,0.520124,0.479876,1.000000
0.008011248,3,5,union,64,48898,1.000000,1.000000,1.000000,{"1":25433,"2":23453,"3":12},0.520124,0.479631,0.000245,0.000000,0.520124,0.479876,1.000000
0.008011248,3,5,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":4149,"2":4036,"3":7},0.506470,0.492676,0.000854,0.000000,0.506470,0.493530,1.000000
0.008011248,3,5,read_only,256,48898,1.000000,1.000000,1.000000,{"1":25433,"2":23453,"3":12},0.520124,0.479631,0.000245,0.000000,0.520124,0.479876,1.000000
0.008011248,3,5,union,256,48898,1.000000,1.000000,1.000000,{"1":25433,"2":23453,"3":12},0.520124,0.479631,0.000245,0.000000,0.520124,0.479876,1.000000
0.008011248,3,5,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":4149,"2":4036,"3":7},0.506470,0.492676,0.000854,0.000000,0.506470,0.493530,1.000000
0.008011248,3,5,read_only,1024,12349,0.994979,0.998293,0.994979,{"1":25433,"2":23453,"3":12},0.520528,0.478500,0.000972,0.000000,0.520528,0.474451,0.989529
0.008011248,3,5,union,1024,12349,0.994979,0.998293,0.994979,{"1":25433,"2":23453,"3":12},0.520528,0.478500,0.000972,0.000000,0.520528,0.474451,0.989529
0.008011248,3,5,snapshot,1024,2179,0.986232,0.995220,0.986232,{"1":4149,"2":4036,"3":7},0.494263,0.502524,0.003212,0.000000,0.494263,0.491969,0.972777
0.008011248,3,5,read_only,4096,3139,0.977700,0.994098,0.977700,{"1":25433,"2":23453,"3":12},0.512584,0.483594,0.003823,0.000000,0.512584,0.465116,0.954248
0.008011248,3,5,union,4096,3139,0.977700,0.994098,0.977700,{"1":25433,"2":23453,"3":12},0.512584,0.483594,0.003823,0.000000,0.512584,0.465116,0.954248
0.008011248,3,5,snapshot,4096,644,0.939441,0.989183,0.939441,{"1":4149,"2":4036,"3":7},0.464286,0.524845,0.010870,0.000000,0.464286,0.475155,0.886957
0.008011248,3,5,read_only,16384,837,0.868578,0.961891,0.868578,{"1":25433,"2":23453,"3":12},0.462366,0.500597,0.037037,0.000000,0.462366,0.406213,0.755556
0.008011248,3,5,union,16384,837,0.868578,0.961891,0.868578,{"1":25433,"2":23453,"3":12},0.462366,0.500597,0.037037,0.000000,0.462366,0.406213,0.755556
0.008011248,3,5,snapshot,16384,294,0.874150,0.991221,0.874150,{"1":4149,"2":4036,"3":7},0.431973,0.540816,0.027211,0.000000,0.431973,0.442177,0.778443
0.010124485,3,6,read_only,64,6874,1.000000,1.000000,1.000000,{"1":6504,"2":364,"3":6},0.946174,0.052953,0.000873,0.000000,0.946174,0.053826,1.000000
0.010124485,3,6,union,64,6874,1.000000,1.000000,1.000000,{"1":6504,"2":364,"3":6},0.946174,0.052953,0.000873,0.000000,0.946174,0.053826,1.000000
0.010124485,3,6,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6688,"2":1496,"3":8},0.816406,0.182617,0.000977,0.000000,0.816406,0.183594,1.000000
0.010124485,3,6,read_only,256,6874,1.000000,1.000000,1.000000,{"1":6504,"2":364,"3":6},0.946174,0.052953,0.000873,0.000000,0.946174,0.053826,1.000000
0.010124485,3,6,union,256,6874,1.000000,1.000000,1.000000,{"1":6504,"2":364,"3":6},0.946174,0.052953,0.000873,0.000000,0.946174,0.053826,1.000000
0.010124485,3,6,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":6688,"2":1496,"3":8},0.816406,0.182617,0.000977,0.000000,0.816406,0.183594,1.000000
0.010124485,3,6,read_only,1024,1746,0.993127,0.997375,0.993127,{"1":6504,"2":364,"3":6},0.932417,0.064147,0.003436,0.000000,0.932417,0.060710,0.898305
0.010124485,3,6,union,1024,1746,0.993127,0.997375,0.993127,{"1":6504,"2":364,"3":6},0.932417,0.064147,0.003436,0.000000,0.932417,0.060710,0.898305
0.010124485,3,6,snapshot,1024,2103,0.993343,0.997543,0.993343,{"1":6688,"2":1496,"3":8},0.800761,0.195435,0.003804,0.000000,0.800761,0.192582,0.966587
0.010124485,3,6,read_only,4096,457,0.969365,0.994630,0.969365,{"1":6504,"2":364,"3":6},0.894967,0.091904,0.013129,0.000000,0.894967,0.074398,0.708333
0.010124485,3,6,union,4096,457,0.969365,0.994630,0.969365,{"1":6504,"2":364,"3":6},0.894967,0.091904,0.013129,0.000000,0.894967,0.074398,0.708333
0.010124485,3,6,snapshot,4096,571,0.970228,0.994330,0.970228,{"1":6688,"2":1496,"3":8},0.753065,0.232925,0.014011,0.000000,0.753065,0.217163,0.879433
0.010124485,3,6,read_only,16384,138,0.884058,0.985535,0.884058,{"1":6504,"2":364,"3":6},0.753623,0.202899,0.043478,0.000000,0.753623,0.130435,0.529412
0.010124485,3,6,union,16384,138,0.884058,0.985535,0.884058,{"1":6504,"2":364,"3":6},0.753623,0.202899,0.043478,0.000000,0.753623,0.130435,0.529412
0.010124485,3,6,snapshot,16384,197,0.903553,0.987719,0.903553,{"1":6688,"2":1496,"3":8},0.604061,0.355330,0.040609,0.000000,0.604061,0.299492,0.756410
