sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.011898261,2,0,read_only,64,25342,1.000000,1.000000,1.000000,{"1":21776,"2":3566},0.859285,0.140715,0.000000,0.000000,0.859285,0.140715,1.000000
0.011898261,2,0,union,64,25343,1.000000,1.000000,1.000000,{"1":21777,"2":3566},0.859291,0.140709,0.000000,0.000000,0.859291,0.140709,1.000000
0.011898261,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":5801,"2":2391},0.708130,0.291870,0.000000,0.000000,0.708130,0.291870,1.000000
0.011898261,2,0,read_only,256,25342,1.000000,1.000000,1.000000,{"1":21776,"2":3566},0.859285,0.140715,0.000000,0.000000,0.859285,0.140715,1.000000
0.011898261,2,0,union,256,25343,1.000000,1.000000,1.000000,{"1":21777,"2":3566},0.859291,0.140709,0.000000,0.000000,0.859291,0.140709,1.000000
0.011898261,2,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":5801,"2":2391},0.708130,0.291870,0.000000,0.000000,0.708130,0.291870,1.000000
0.011898261,2,0,read_only,1024,25342,1.000000,1.000000,1.000000,{"1":21776,"2":3566},0.859285,0.140715,0.000000,0.000000,0.859285,0.140715,1.000000
0.011898261,2,0,union,1024,25343,1.000000,1.000000,1.000000,{"1":21777,"2":3566},0.859291,0.140709,0.000000,0.000000,0.859291,0.140709,1.000000
0.011898261,2,0,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":5801,"2":2391},0.708130,0.291870,0.000000,0.000000,0.708130,0.291870,1.000000
0.011898261,2,0,read_only,4096,7946,0.521394,0.820790,0.521394,{"1":21776,"2":3566},0.521394,0.476466,0.002139,0.000000,0.521394,0.000000,0.000000
0.011898261,2,0,union,4096,7946,0.521394,0.820790,0.521394,{"1":21777,"2":3566},0.521394,0.476466,0.002139,0.000000,0.521394,0.000000,0.000000
