sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.055146280,2,0,read_only,64,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,union,64,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.055146280,2,0,read_only,256,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,union,256,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.055146280,2,0,read_only,1024,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,union,1024,23387,1.000000,1.000000,1.000000,{"1":23385,"2":2},0.999914,0.000086,0.000000,0.000000,0.999914,0.000086,1.000000
0.055146280,2,0,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.055146280,2,0,read_only,4096,5847,0.999658,0.999829,0.999658,{"1":23385,"2":2},0.999658,0.000342,0.000000,0.000000,0.999658,0.000000,0.000000
0.055146280,2,0,union,4096,5847,0.999658,0.999829,0.999658,{"1":23385,"2":2},0.999658,0.000342,0.000000,0.000000,0.999658,0.000000,0.000000
0.055146280,2,0,snapshot,4096,2434,0.999589,0.999795,0.999589,{"1":8191,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.055146280,2,0,read_only,16384,1464,0.995902,0.998933,0.995902,{"1":23385,"2":2},0.995902,0.004098,0.000000,0.000000,0.995902,0.000000,0.000000
0.055146280,2,0,union,16384,1464,0.995902,0.998933,0.995902,{"1":23385,"2":2},0.995902,0.004098,0.000000,0.000000,0.995902,0.000000,0.000000
0.055146280,2,0,snapshot,16384,700,0.994286,0.998259,0.994286,{"1":8191,"2":1},0.994286,0.005714,0.000000,0.000000,0.994286,0.000000,0.000000
