sim_time,gpu_id,kernel_id,write_event_count,sharer_set_churn_count,false_invalidation_count
0.025964331,3,80,4,4,0
0.034100755,3,108,1,1,0
0.035580778,3,114,12,12,0
0.036084594,3,116,9,9,0
0.051783355,3,166,19,19,0
0.052026807,3,167,1,1,0
0.052301975,3,168,2,2,0
0.053511876,3,170,29,29,0
0.053768704,3,171,9,9,0
0.054010653,3,172,12,12,0
