gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
2,read_only,64,106,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.915336,0.084664,0.000000,0.000000,0.915336,0.084664,1.000000
2,read_only,256,106,0.987652,0.995176,0.987652,0.662890,1.000000,1,0.899103,0.099208,0.001689,0.000000,0.899103,0.088549,0.739767
2,read_only,1024,106,0.979668,0.993427,0.979668,0.434174,1.000000,1,0.886096,0.107767,0.006136,0.000000,0.886096,0.093572,0.626009
2,read_only,4096,106,0.976714,0.992395,0.976714,0.312169,1.000000,1,0.883871,0.107273,0.008856,0.000000,0.883871,0.092844,0.610355
2,read_only,16384,106,0.839635,0.946720,0.839635,0.000000,1.000000,1,0.753027,0.233589,0.013384,0.000000,0.753027,0.086608,0.249504
2,snapshot,64,164,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.927955,0.071890,0.000000,0.000000,0.927955,0.071890,1.000000
2,snapshot,256,164,0.949368,0.981508,0.949368,0.566727,1.000000,1,0.895561,0.100348,0.003965,0.000000,0.895364,0.053877,0.573533
2,snapshot,1024,164,0.914658,0.972764,0.914658,0.299020,1.000000,1,0.875355,0.111773,0.012781,0.000000,0.874532,0.040035,0.340573
2,snapshot,4096,164,0.898985,0.967499,0.898985,0.238095,1.000000,1,0.866767,0.111091,0.022142,0.000000,0.864757,0.034228,0.303958
2,snapshot,16384,164,0.719681,0.911068,0.719681,0.217391,1.000000,1,0.699336,0.261924,0.038741,0.000000,0.694327,0.025353,0.075198
2,union,64,106,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.918011,0.081989,0.000000,0.000000,0.918011,0.081989,1.000000
2,union,256,106,0.986385,0.994640,0.986385,0.662890,1.000000,1,0.901961,0.096350,0.001689,0.000000,0.901961,0.084425,0.722899
2,union,1024,106,0.975299,0.992117,0.975299,0.434174,1.000000,1,0.888601,0.105262,0.006136,0.000000,0.888601,0.086698,0.589714
2,union,4096,106,0.968822,0.990165,0.968822,0.312169,1.000000,1,0.885600,0.105544,0.008856,0.000000,0.885600,0.083222,0.559206
2,union,16384,106,0.829908,0.943949,0.829908,0.000000,1.000000,1,0.754823,0.231793,0.013384,0.000000,0.754823,0.075085,0.223810
