gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
5,read_only,64,128,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.983262,0.016738,0.000000,0.000000,0.983262,0.016738,1.000000
5,read_only,256,128,0.989039,0.995511,0.989039,0.000000,1.000000,1,0.971004,0.024465,0.004531,0.000000,0.971004,0.018035,0.666080
5,read_only,1024,128,0.980878,0.992450,0.980878,0.000000,1.000000,1,0.963632,0.025587,0.010781,0.000000,0.963632,0.017246,0.611299
5,read_only,4096,128,0.974685,0.987808,0.974685,0.000000,1.000000,1,0.957014,0.021912,0.021074,0.000000,0.957014,0.017670,0.594103
5,read_only,16384,128,0.854028,0.944078,0.854028,0.000000,1.000000,1,0.835246,0.136978,0.027776,0.000000,0.835246,0.018782,0.181044
5,snapshot,64,166,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.954414,0.045461,0.000000,0.000000,0.954414,0.045461,1.000000
5,snapshot,256,166,0.975088,0.991357,0.975088,0.857240,1.000000,1,0.931976,0.066128,0.001779,0.000000,0.931846,0.043126,0.322968
5,snapshot,1024,166,0.937457,0.982679,0.937457,0.421355,1.000000,1,0.908063,0.082613,0.009086,0.000000,0.907702,0.029517,0.233409
5,snapshot,4096,166,0.910049,0.964772,0.910049,0.135593,1.000000,1,0.893381,0.057208,0.048907,0.000000,0.892425,0.017120,0.191475
5,snapshot,16384,166,0.684745,0.889291,0.684745,0.000000,1.000000,1,0.676167,0.268719,0.055002,0.000000,0.672744,0.011889,0.055003
5,union,64,129,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.983493,0.016507,0.000000,0.000000,0.983493,0.016507,1.000000
5,union,256,129,0.987997,0.995101,0.987997,0.000000,1.000000,1,0.970886,0.024619,0.004496,0.000000,0.970886,0.017112,0.566237
5,union,1024,129,0.978695,0.991818,0.978695,0.000000,1.000000,1,0.963335,0.025968,0.010698,0.000000,0.963335,0.015360,0.472429
5,union,4096,129,0.971819,0.986920,0.971819,0.000000,1.000000,1,0.957553,0.021537,0.020910,0.000000,0.957553,0.014266,0.351903
5,union,16384,129,0.851582,0.943599,0.851582,0.000000,1.000000,1,0.836736,0.135704,0.027561,0.000000,0.836736,0.014846,0.112692
