sim_time,gpu_id,kernel_id,write_event_count,sharer_set_churn_count,false_invalidation_count
0.013467850,5,45,24,24,0
0.025328136,5,78,2,2,0
0.025583064,5,79,87,87,0
0.025963647,5,80,763,763,0
0.026199130,5,81,1,1,0
0.026442321,5,82,45,45,0
0.026692250,5,83,3,3,0
0.026938515,5,84,14,14,0
0.032434377,5,102,1,1,0
0.032682057,5,103,14,14,0
0.032931156,5,104,14,14,0
0.033867272,5,107,11,11,0
0.034352980,5,109,1,1,0
0.045737201,5,150,14,11,2
