sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000313405,4,0,read_only,64,290,1.000000,1.000000,1.000000,{"1":289,"2":1},0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
0.000313405,4,0,union,64,290,1.000000,1.000000,1.000000,{"1":289,"2":1},0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
0.000313405,4,0,snapshot,64,290,1.000000,1.000000,1.000000,{"1":289,"2":1},0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
0.000313405,4,0,read_only,256,74,0.986486,0.996622,0.986486,{"1":289,"2":1},0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
0.000313405,4,0,union,256,74,0.986486,0.996622,0.986486,{"1":289,"2":1},0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
0.000313405,4,0,snapshot,256,74,0.986486,0.996622,0.986486,{"1":289,"2":1},0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
0.000313405,4,0,read_only,1024,20,0.950000,0.996875,0.950000,{"1":289,"2":1},0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
0.000313405,4,0,union,1024,20,0.950000,0.996875,0.950000,{"1":289,"2":1},0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
0.000313405,4,0,snapshot,1024,20,0.950000,0.996875,0.950000,{"1":289,"2":1},0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
0.000313405,4,0,read_only,4096,6,0.666667,0.911616,0.666667,{"1":289,"2":1},0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
0.000313405,4,0,union,4096,6,0.666667,0.911616,0.666667,{"1":289,"2":1},0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
0.000313405,4,0,snapshot,4096,6,0.666667,0.911616,0.666667,{"1":289,"2":1},0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
0.000313405,4,0,read_only,16384,2,0.000000,0.335034,0.000000,{"1":289,"2":1},0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000313405,4,0,union,16384,2,0.000000,0.335034,0.000000,{"1":289,"2":1},0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.000313405,4,0,snapshot,16384,2,0.000000,0.335034,0.000000,{"1":289,"2":1},0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
