gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
4,read_only,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
4,read_only,256,1,0.986486,0.996622,0.986486,0.986486,0.986486,1,0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
4,read_only,1024,1,0.950000,0.996875,0.950000,0.950000,0.950000,1,0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
4,read_only,4096,1,0.666667,0.911616,0.666667,0.666667,0.666667,1,0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
4,read_only,16384,1,0.000000,0.335034,0.000000,0.000000,0.000000,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4,snapshot,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
4,snapshot,256,1,0.986486,0.996622,0.986486,0.986486,0.986486,1,0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
4,snapshot,1024,1,0.950000,0.996875,0.950000,0.950000,0.950000,1,0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
4,snapshot,4096,1,0.666667,0.911616,0.666667,0.666667,0.666667,1,0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
4,snapshot,16384,1,0.000000,0.335034,0.000000,0.000000,0.000000,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
4,union,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.996552,0.003448,0.000000,0.000000,0.996552,0.003448,1.000000
4,union,256,1,0.986486,0.996622,0.986486,0.986486,0.986486,1,0.986486,0.013514,0.000000,0.000000,0.986486,0.000000,0.000000
4,union,1024,1,0.950000,0.996875,0.950000,0.950000,0.950000,1,0.950000,0.050000,0.000000,0.000000,0.950000,0.000000,0.000000
4,union,4096,1,0.666667,0.911616,0.666667,0.666667,0.666667,1,0.666667,0.333333,0.000000,0.000000,0.666667,0.000000,0.000000
4,union,16384,1,0.000000,0.335034,0.000000,0.000000,0.000000,0,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
