sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.012896494,4,0,read_only,64,355173,1.000000,1.000000,1.000000,{"1":353312,"2":1861},0.994760,0.005240,0.000000,0.000000,0.994760,0.005240,1.000000
0.012896494,4,0,union,64,355173,1.000000,1.000000,1.000000,{"1":353312,"2":1861},0.994760,0.005240,0.000000,0.000000,0.994760,0.005240,1.000000
0.012896494,4,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8017,"2":175},0.978638,0.021362,0.000000,0.000000,0.978638,0.021362,1.000000
0.012896494,4,0,read_only,256,91972,0.974818,0.989682,0.974818,{"1":353312,"2":1861},0.974710,0.025290,0.000000,0.000000,0.974710,0.000109,0.004299
0.012896494,4,0,union,256,91972,0.974818,0.989682,0.974818,{"1":353312,"2":1861},0.974710,0.025290,0.000000,0.000000,0.974710,0.000109,0.004299
0.012896494,4,0,snapshot,256,4962,0.986900,0.994206,0.986900,{"1":8017,"2":175},0.964732,0.035268,0.000000,0.000000,0.964732,0.022168,0.628571
0.012896494,4,0,read_only,1024,24524,0.862257,0.962330,0.862257,{"1":353312,"2":1861},0.862257,0.137743,0.000000,0.000000,0.862257,0.000000,0.000000
0.012896494,4,0,union,1024,24524,0.862257,0.962330,0.862257,{"1":353312,"2":1861},0.862257,0.137743,0.000000,0.000000,0.862257,0.000000,0.000000
0.012896494,4,0,snapshot,1024,3058,0.964029,0.985723,0.964029,{"1":8017,"2":175},0.942773,0.057227,0.000000,0.000000,0.942773,0.021256,0.371429
0.012896494,4,0,read_only,4096,7666,0.524654,0.878567,0.524654,{"1":353312,"2":1861},0.524654,0.475085,0.000261,0.000000,0.524654,0.000000,0.000000
0.012896494,4,0,union,4096,7666,0.524654,0.878567,0.524654,{"1":353312,"2":1861},0.524654,0.475085,0.000261,0.000000,0.524654,0.000000,0.000000
0.012896494,4,0,snapshot,4096,2511,0.932696,0.976146,0.932696,{"1":8017,"2":175},0.919952,0.080048,0.000000,0.000000,0.919952,0.012744,0.159204
0.012896494,4,0,read_only,16384,1928,0.028008,0.377895,0.028008,{"1":353312,"2":1861},0.028008,0.016079,0.955913,0.000000,0.028008,0.000000,0.000000
0.012896494,4,0,union,16384,1928,0.028008,0.377895,0.028008,{"1":353312,"2":1861},0.028008,0.016079,0.955913,0.000000,0.028008,0.000000,0.000000
0.012896494,4,0,snapshot,16384,1728,0.728009,0.927688,0.728009,{"1":8017,"2":175},0.726852,0.257523,0.015625,0.000000,0.726852,0.001157,0.004237
0.018999844,4,1,read_only,64,347696,1.000000,1.000000,1.000000,{"1":345831,"2":1865},0.994636,0.005364,0.000000,0.000000,0.994636,0.005364,1.000000
0.018999844,4,1,union,64,347697,1.000000,1.000000,1.000000,{"1":345831,"2":1866},0.994633,0.005367,0.000000,0.000000,0.994633,0.005367,1.000000
0.018999844,4,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7876,"2":316},0.961426,0.038574,0.000000,0.000000,0.961426,0.038574,1.000000
0.018999844,4,1,read_only,256,90672,0.976851,0.990745,0.976851,{"1":345831,"2":1865},0.974336,0.025664,0.000000,0.000000,0.974336,0.002515,0.097980
0.018999844,4,1,union,256,90672,0.976840,0.990742,0.976840,{"1":345831,"2":1866},0.974325,0.025675,0.000000,0.000000,0.974325,0.002515,0.097938
0.018999844,4,1,snapshot,256,5347,0.990275,0.995808,0.990275,{"1":7876,"2":316},0.941088,0.058912,0.000000,0.000000,0.941088,0.049186,0.834921
0.018999844,4,1,read_only,1024,24341,0.861222,0.963726,0.861222,{"1":345831,"2":1865},0.861222,0.138778,0.000000,0.000000,0.861222,0.000000,0.000000
0.018999844,4,1,union,1024,24341,0.861181,0.963723,0.861181,{"1":345831,"2":1866},0.861181,0.138819,0.000000,0.000000,0.861181,0.000000,0.000000
0.018999844,4,1,snapshot,1024,3762,0.967305,0.987950,0.967305,{"1":7876,"2":316},0.916534,0.083466,0.000000,0.000000,0.916534,0.050771,0.608280
0.018999844,4,1,read_only,4096,7620,0.521654,0.880060,0.521654,{"1":345831,"2":1865},0.521654,0.478084,0.000262,0.000000,0.521654,0.000000,0.000000
0.018999844,4,1,union,4096,7620,0.521654,0.880059,0.521654,{"1":345831,"2":1866},0.521654,0.478084,0.000262,0.000000,0.521654,0.000000,0.000000
0.018999844,4,1,snapshot,4096,3237,0.930182,0.974145,0.930182,{"1":7876,"2":316},0.887241,0.112759,0.000000,0.000000,0.887241,0.042941,0.380822
0.018999844,4,1,read_only,16384,1929,0.028512,0.378513,0.028512,{"1":345831,"2":1865},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.018999844,4,1,union,16384,1929,0.028512,0.378512,0.028512,{"1":345831,"2":1866},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.018999844,4,1,snapshot,16384,1850,0.357838,0.744683,0.357838,{"1":7876,"2":316},0.343784,0.656216,0.000000,0.000000,0.343784,0.014054,0.021417
0.024388646,4,2,read_only,64,300144,1.000000,1.000000,1.000000,{"1":298299,"2":1845},0.993853,0.006147,0.000000,0.000000,0.993853,0.006147,1.000000
0.024388646,4,2,union,64,300165,1.000000,1.000000,1.000000,{"1":298299,"2":1866},0.993783,0.006217,0.000000,0.000000,0.993783,0.006217,1.000000
0.024388646,4,2,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.024388646,4,2,read_only,256,81528,0.976707,0.990940,0.976707,{"1":298299,"2":1845},0.973849,0.026151,0.000000,0.000000,0.973849,0.002858,0.109287
0.024388646,4,2,union,256,81528,0.976536,0.990882,0.976536,{"1":298299,"2":1866},0.973678,0.026322,0.000000,0.000000,0.973678,0.002858,0.108574
0.024388646,4,2,snapshot,256,5279,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.024388646,4,2,read_only,1024,23659,0.872860,0.966413,0.872860,{"1":298299,"2":1845},0.872015,0.127985,0.000000,0.000000,0.872015,0.000845,0.006605
0.024388646,4,2,union,1024,23659,0.872438,0.966363,0.872438,{"1":298299,"2":1866},0.871592,0.128408,0.000000,0.000000,0.871592,0.000845,0.006583
0.024388646,4,2,snapshot,1024,3843,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.024388646,4,2,read_only,4096,7514,0.526351,0.887595,0.526351,{"1":298299,"2":1845},0.526351,0.473383,0.000266,0.000000,0.526351,0.000000,0.000000
0.024388646,4,2,union,4096,7514,0.525818,0.887559,0.525818,{"1":298299,"2":1866},0.525818,0.473915,0.000266,0.000000,0.525818,0.000000,0.000000
0.024388646,4,2,snapshot,4096,3186,0.936598,0.977060,0.936598,{"1":8192},0.936598,0.063402,0.000000,0.000000,0.936598,0.000000,0.000000
0.024388646,4,2,read_only,16384,1929,0.028512,0.395569,0.028512,{"1":298299,"2":1845},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.024388646,4,2,union,16384,1929,0.028512,0.395547,0.028512,{"1":298299,"2":1866},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.024388646,4,2,snapshot,16384,1747,0.397825,0.764987,0.397825,{"1":8192},0.397825,0.393818,0.208357,0.000000,0.397825,0.000000,0.000000
0.031110605,4,3,read_only,64,358232,1.000000,1.000000,1.000000,{"1":356387,"2":1845},0.994850,0.005150,0.000000,0.000000,0.994850,0.005150,1.000000
0.031110605,4,3,union,64,358253,1.000000,1.000000,1.000000,{"1":356387,"2":1866},0.994791,0.005209,0.000000,0.000000,0.994791,0.005209,1.000000
0.031110605,4,3,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8101,"2":91},0.988892,0.011108,0.000000,0.000000,0.988892,0.011108,1.000000
0.031110605,4,3,read_only,256,92616,0.974972,0.989999,0.974972,{"1":356387,"2":1845},0.974972,0.025028,0.000000,0.000000,0.974972,0.000000,0.000000
0.031110605,4,3,union,256,92616,0.974875,0.989953,0.974875,{"1":356387,"2":1866},0.974875,0.025125,0.000000,0.000000,0.974875,0.000000,0.000000
0.031110605,4,3,snapshot,256,4645,0.986437,0.994869,0.986437,{"1":8101,"2":91},0.980409,0.019591,0.000000,0.000000,0.980409,0.006028,0.307692
0.031110605,4,3,read_only,1024,24697,0.863384,0.962324,0.863384,{"1":356387,"2":1845},0.863384,0.136616,0.000000,0.000000,0.863384,0.000000,0.000000
0.031110605,4,3,union,1024,24697,0.863222,0.962284,0.863222,{"1":356387,"2":1866},0.863222,0.136778,0.000000,0.000000,0.863222,0.000000,0.000000
0.031110605,4,3,snapshot,1024,3209,0.976628,0.994712,0.976628,{"1":8101,"2":91},0.971642,0.028358,0.000000,0.000000,0.971642,0.004986,0.175824
0.031110605,4,3,read_only,4096,7707,0.526405,0.879255,0.526405,{"1":356387,"2":1845},0.526405,0.473336,0.000260,0.000000,0.526405,0.000000,0.000000
0.031110605,4,3,union,4096,7707,0.526145,0.879224,0.526145,{"1":356387,"2":1866},0.526145,0.473595,0.000260,0.000000,0.526145,0.000000,0.000000
0.031110605,4,3,snapshot,4096,2747,0.949399,0.987748,0.949399,{"1":8101,"2":91},0.949035,0.050965,0.000000,0.000000,0.949035,0.000364,0.007143
0.031110605,4,3,read_only,16384,1929,0.028512,0.378084,0.028512,{"1":356387,"2":1845},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.031110605,4,3,union,16384,1929,0.028512,0.378064,0.028512,{"1":356387,"2":1866},0.028512,0.016071,0.955417,0.000000,0.028512,0.000000,0.000000
0.031110605,4,3,snapshot,16384,1692,0.489953,0.832469,0.489953,{"1":8101,"2":91},0.489953,0.464539,0.045508,0.000000,0.489953,0.000000,0.000000
