sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.012827218,2,0,read_only,64,365470,1.000000,1.000000,1.000000,{"1":362890,"2":2580},0.992941,0.007059,0.000000,0.000000,0.992941,0.007059,1.000000
0.012827218,2,0,union,64,365470,1.000000,1.000000,1.000000,{"1":362890,"2":2580},0.992941,0.007059,0.000000,0.000000,0.992941,0.007059,1.000000
0.012827218,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":1,"1":7250,"2":941},0.885010,0.114868,0.000000,0.000000,0.885010,0.114868,1.000000
0.012827218,2,0,read_only,256,94449,0.972747,0.989566,0.972747,{"1":362890,"2":2580},0.972673,0.027327,0.000000,0.000000,0.972673,0.000074,0.002712
0.012827218,2,0,union,256,94449,0.972747,0.989566,0.972747,{"1":362890,"2":2580},0.972673,0.027327,0.000000,0.000000,0.972673,0.000074,0.002712
0.012827218,2,0,snapshot,256,5134,0.919361,0.966969,0.919361,{"0":1,"1":7250,"2":941},0.816323,0.183483,0.000000,0.000000,0.816323,0.102844,0.560510
0.012827218,2,0,read_only,1024,25385,0.865590,0.962877,0.865590,{"1":362890,"2":2580},0.865590,0.134410,0.000000,0.000000,0.865590,0.000000,0.000000
0.012827218,2,0,union,1024,25385,0.865590,0.962877,0.865590,{"1":362890,"2":2580},0.865590,0.134410,0.000000,0.000000,0.865590,0.000000,0.000000
0.012827218,2,0,snapshot,1024,3500,0.806286,0.940460,0.806286,{"0":1,"1":7250,"2":941},0.730571,0.269143,0.000000,0.000000,0.730571,0.075429,0.280255
0.012827218,2,0,read_only,4096,7959,0.525945,0.878925,0.525945,{"1":362890,"2":2580},0.525945,0.472924,0.001131,0.000000,0.525945,0.000000,0.000000
0.012827218,2,0,union,4096,7959,0.525945,0.878925,0.525945,{"1":362890,"2":2580},0.525945,0.472924,0.001131,0.000000,0.525945,0.000000,0.000000
0.012827218,2,0,snapshot,4096,3021,0.733863,0.919376,0.733863,{"0":1,"1":7250,"2":941},0.681893,0.317776,0.000000,0.000000,0.681893,0.051639,0.162500
0.012827218,2,0,read_only,16384,2015,0.027792,0.377321,0.027792,{"1":362890,"2":2580},0.027792,0.016873,0.955335,0.000000,0.027792,0.000000,0.000000
0.012827218,2,0,union,16384,2015,0.027792,0.377321,0.027792,{"1":362890,"2":2580},0.027792,0.016873,0.955335,0.000000,0.027792,0.000000,0.000000
0.012827218,2,0,snapshot,16384,1784,0.284193,0.712036,0.284193,{"0":1,"1":7250,"2":941},0.240471,0.517937,0.241592,0.000000,0.239910,0.044283,0.058303
0.019118112,2,1,read_only,64,371691,1.000000,1.000000,1.000000,{"1":367846,"2":3845},0.989655,0.010345,0.000000,0.000000,0.989655,0.010345,1.000000
0.019118112,2,1,union,64,371756,1.000000,1.000000,1.000000,{"1":367846,"2":3910},0.989482,0.010518,0.000000,0.000000,0.989482,0.010518,1.000000
0.019118112,2,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6824,"2":1368},0.833008,0.166992,0.000000,0.000000,0.833008,0.166992,1.000000
0.019118112,2,1,read_only,256,95089,0.959480,0.984354,0.959480,{"1":367846,"2":3845},0.959165,0.040835,0.000000,0.000000,0.959165,0.000315,0.007726
0.019118112,2,1,union,256,95089,0.959238,0.984220,0.959238,{"1":367846,"2":3910},0.958923,0.041077,0.000000,0.000000,0.958923,0.000315,0.007680
0.019118112,2,1,snapshot,256,4785,0.868757,0.945054,0.868757,{"1":6824,"2":1368},0.714107,0.285893,0.000000,0.000000,0.714107,0.154650,0.540936
0.019118112,2,1,read_only,1024,25373,0.846490,0.957536,0.846490,{"1":367846,"2":3845},0.846490,0.153510,0.000000,0.000000,0.846490,0.000000,0.000000
0.019118112,2,1,union,1024,25373,0.846096,0.957413,0.846096,{"1":367846,"2":3910},0.846096,0.153904,0.000000,0.000000,0.846096,0.000000,0.000000
0.019118112,2,1,snapshot,1024,2988,0.619813,0.889217,0.619813,{"1":6824,"2":1368},0.542169,0.457831,0.000000,0.000000,0.542169,0.077644,0.169591
0.019118112,2,1,read_only,4096,7956,0.511187,0.874386,0.511187,{"1":367846,"2":3845},0.511187,0.486677,0.002137,0.000000,0.511187,0.000000,0.000000
0.019118112,2,1,union,4096,7956,0.510809,0.874291,0.510809,{"1":367846,"2":3910},0.510809,0.487054,0.002137,0.000000,0.510809,0.000000,0.000000
0.019118112,2,1,snapshot,4096,2486,0.480692,0.862730,0.480692,{"1":6824,"2":1368},0.449718,0.550282,0.000000,0.000000,0.449718,0.030973,0.056287
