sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.001816584,2,0,read_only,64,83747,1.000000,1.000000,1.000000,{"1":76516,"2":7231},0.913657,0.086343,0.000000,0.000000,0.913657,0.086343,1.000000
0.001816584,2,0,union,64,83747,1.000000,1.000000,1.000000,{"1":76516,"2":7231},0.913657,0.086343,0.000000,0.000000,0.913657,0.086343,1.000000
0.001816584,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":5,"1":6480,"2":1707},0.791016,0.208374,0.000000,0.000000,0.791016,0.208374,1.000000
0.001816584,2,0,read_only,256,21066,0.985664,0.995146,0.985664,{"1":76516,"2":7231},0.903874,0.096126,0.000000,0.000000,0.903874,0.081791,0.850864
0.001816584,2,0,union,256,21066,0.985664,0.995146,0.985664,{"1":76516,"2":7231},0.903874,0.096126,0.000000,0.000000,0.903874,0.081791,0.850864
0.001816584,2,0,snapshot,256,2408,0.995432,0.998685,0.995432,{"0":5,"1":6480,"2":1707},0.805233,0.194352,0.000000,0.000000,0.803571,0.191445,0.985043
0.001816584,2,0,read_only,1024,5294,0.972422,0.994416,0.972422,{"1":76516,"2":7231},0.893842,0.106158,0.000000,0.000000,0.893842,0.078580,0.740214
0.001816584,2,0,union,1024,5294,0.972422,0.994416,0.972422,{"1":76516,"2":7231},0.893842,0.106158,0.000000,0.000000,0.893842,0.078580,0.740214
0.001816584,2,0,snapshot,1024,676,0.980769,0.997618,0.980769,{"0":5,"1":6480,"2":1707},0.821006,0.178994,0.000000,0.000000,0.813609,0.167160,0.933884
0.001816584,2,0,read_only,4096,1327,0.961567,0.993653,0.961567,{"1":76516,"2":7231},0.886963,0.113037,0.000000,0.000000,0.886963,0.074604,0.660000
0.001816584,2,0,union,4096,1327,0.961567,0.993653,0.961567,{"1":76516,"2":7231},0.886963,0.113037,0.000000,0.000000,0.886963,0.074604,0.660000
0.001816584,2,0,snapshot,4096,181,0.944751,0.997839,0.944751,{"0":5,"1":6480,"2":1707},0.828729,0.171271,0.000000,0.000000,0.806630,0.138122,0.806452
0.001816584,2,0,read_only,16384,337,0.949555,0.992016,0.949555,{"1":76516,"2":7231},0.884273,0.115727,0.000000,0.000000,0.884273,0.065282,0.564103
0.001816584,2,0,union,16384,337,0.949555,0.992016,0.949555,{"1":76516,"2":7231},0.884273,0.115727,0.000000,0.000000,0.884273,0.065282,0.564103
0.001816584,2,0,snapshot,16384,52,0.865385,0.997950,0.865385,{"0":5,"1":6480,"2":1707},0.846154,0.153846,0.000000,0.000000,0.788462,0.076923,0.500000
