sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.002205558,3,0,read_only,64,66792,1.000000,1.000000,1.000000,{"1":55240,"2":11552},0.827045,0.172955,0.000000,0.000000,0.827045,0.172955,1.000000
0.002205558,3,0,union,64,66792,1.000000,1.000000,1.000000,{"1":55240,"2":11552},0.827045,0.172955,0.000000,0.000000,0.827045,0.172955,1.000000
0.002205558,3,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6321,"2":1871},0.771606,0.228394,0.000000,0.000000,0.771606,0.228394,1.000000
0.002205558,3,0,read_only,256,16703,0.983955,0.994776,0.983955,{"1":55240,"2":11552},0.815303,0.184697,0.000000,0.000000,0.815303,0.168652,0.913128
0.002205558,3,0,union,256,16703,0.983955,0.994776,0.983955,{"1":55240,"2":11552},0.815303,0.184697,0.000000,0.000000,0.815303,0.168652,0.913128
0.002205558,3,0,snapshot,256,2184,1.000000,1.000000,1.000000,{"1":6321,"2":1871},0.776099,0.223901,0.000000,0.000000,0.776099,0.223901,1.000000
0.002205558,3,0,read_only,1024,4179,0.969849,0.993375,0.969849,{"1":55240,"2":11552},0.804977,0.195023,0.000000,0.000000,0.804977,0.164872,0.845399
0.002205558,3,0,union,1024,4179,0.969849,0.993375,0.969849,{"1":55240,"2":11552},0.804977,0.195023,0.000000,0.000000,0.804977,0.164872,0.845399
0.002205558,3,0,snapshot,1024,594,1.000000,1.000000,1.000000,{"1":6321,"2":1871},0.791246,0.208754,0.000000,0.000000,0.791246,0.208754,1.000000
0.002205558,3,0,read_only,4096,1049,0.951382,0.991703,0.951382,{"1":55240,"2":11552},0.794090,0.205910,0.000000,0.000000,0.794090,0.157293,0.763889
0.002205558,3,0,union,4096,1049,0.951382,0.991703,0.951382,{"1":55240,"2":11552},0.794090,0.205910,0.000000,0.000000,0.794090,0.157293,0.763889
0.002205558,3,0,snapshot,4096,163,1.000000,1.000000,1.000000,{"1":6321,"2":1871},0.797546,0.202454,0.000000,0.000000,0.797546,0.202454,1.000000
0.002205558,3,0,read_only,16384,267,0.925094,0.987983,0.925094,{"1":55240,"2":11552},0.779026,0.217228,0.003745,0.000000,0.779026,0.146067,0.661017
0.002205558,3,0,union,16384,267,0.925094,0.987983,0.925094,{"1":55240,"2":11552},0.779026,0.217228,0.003745,0.000000,0.779026,0.146067,0.661017
0.002205558,3,0,snapshot,16384,45,1.000000,1.000000,1.000000,{"1":6321,"2":1871},0.800000,0.200000,0.000000,0.000000,0.800000,0.200000,1.000000
