gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
2,read_only,64,6,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.868420,0.125831,0.005749,0.000000,0.868420,0.131580,1.000000
2,read_only,256,6,0.975245,0.991389,0.975245,0.863527,1.000000,1,0.855658,0.135228,0.009114,0.000000,0.855658,0.119587,0.663255
2,read_only,1024,6,0.940346,0.985345,0.940346,0.679626,1.000000,1,0.842026,0.142145,0.015829,0.000000,0.842026,0.098320,0.568092
2,read_only,4096,6,0.895111,0.972411,0.895111,0.477927,1.000000,1,0.819232,0.154516,0.026252,0.000000,0.819232,0.075878,0.482228
2,read_only,16384,6,0.834816,0.950262,0.834816,0.388489,1.000000,1,0.773266,0.190859,0.035875,0.000000,0.773266,0.061550,0.244359
2,snapshot,64,6,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.792725,0.197083,0.009867,0.000000,0.792725,0.206950,1.000000
2,snapshot,256,6,0.973095,0.990119,0.973095,0.852918,1.000000,1,0.786316,0.196591,0.016796,0.000000,0.785522,0.187277,0.549164
2,snapshot,1024,6,0.932775,0.982253,0.932775,0.646465,1.000000,1,0.778303,0.194421,0.027010,0.000000,0.776018,0.156490,0.489309
2,snapshot,4096,6,0.883899,0.970925,0.883899,0.467128,1.000000,1,0.754231,0.206121,0.039649,0.000000,0.749844,0.134054,0.436538
2,snapshot,16384,6,0.812573,0.955700,0.812573,0.280000,1.000000,1,0.728116,0.225495,0.046389,0.000000,0.720541,0.092033,0.258674
2,union,64,6,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.868503,0.125888,0.005609,0.000000,0.868503,0.131497,1.000000
2,union,256,6,0.969087,0.989294,0.969087,0.826783,1.000000,1,0.854919,0.135544,0.009537,0.000000,0.854919,0.114168,0.642281
2,union,1024,6,0.933551,0.982857,0.933551,0.639175,1.000000,1,0.841404,0.141981,0.016615,0.000000,0.841404,0.092147,0.548236
2,union,4096,6,0.893831,0.969904,0.893831,0.470250,1.000000,1,0.819232,0.154196,0.026572,0.000000,0.819232,0.074599,0.478780
2,union,16384,6,0.834816,0.947816,0.834816,0.388489,1.000000,1,0.773266,0.190859,0.035875,0.000000,0.773266,0.061550,0.244359
