sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.007631987,2,0,read_only,64,92913,1.000000,1.000000,1.000000,{"1":91114,"2":1799},0.980638,0.019362,0.000000,0.000000,0.980638,0.019362,1.000000
0.007631987,2,0,union,64,92922,1.000000,1.000000,1.000000,{"1":91123,"2":1799},0.980640,0.019360,0.000000,0.000000,0.980640,0.019360,1.000000
0.007631987,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7547,"2":645},0.921265,0.078735,0.000000,0.000000,0.921265,0.078735,1.000000
0.007631987,2,0,read_only,256,92913,1.000000,1.000000,1.000000,{"1":91114,"2":1799},0.980638,0.019362,0.000000,0.000000,0.980638,0.019362,1.000000
0.007631987,2,0,union,256,92922,1.000000,1.000000,1.000000,{"1":91123,"2":1799},0.980640,0.019360,0.000000,0.000000,0.980640,0.019360,1.000000
0.007631987,2,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7547,"2":645},0.921265,0.078735,0.000000,0.000000,0.921265,0.078735,1.000000
0.007631987,2,0,read_only,1024,24996,0.865178,0.951932,0.865178,{"1":91114,"2":1799},0.865178,0.134822,0.000000,0.000000,0.865178,0.000000,0.000000
0.007631987,2,0,union,1024,24996,0.865178,0.951912,0.865178,{"1":91123,"2":1799},0.865178,0.134822,0.000000,0.000000,0.865178,0.000000,0.000000
0.007631987,2,0,snapshot,1024,4700,0.911489,0.962642,0.911489,{"1":7547,"2":645},0.862766,0.137234,0.000000,0.000000,0.862766,0.048723,0.355039
0.007631987,2,0,read_only,4096,7826,0.514439,0.866618,0.514439,{"1":91114,"2":1799},0.514439,0.485561,0.000000,0.000000,0.514439,0.000000,0.000000
0.007631987,2,0,union,4096,7826,0.514439,0.866598,0.514439,{"1":91123,"2":1799},0.514439,0.485561,0.000000,0.000000,0.514439,0.000000,0.000000
0.007631987,2,0,snapshot,4096,3042,0.756739,0.922299,0.756739,{"1":7547,"2":645},0.740631,0.259369,0.000000,0.000000,0.740631,0.016108,0.062104
0.007631987,2,0,read_only,16384,1977,0.015680,0.382956,0.015680,{"1":91114,"2":1799},0.015680,0.017704,0.966616,0.000000,0.015680,0.000000,0.000000
0.007631987,2,0,union,16384,1977,0.015680,0.382952,0.015680,{"1":91123,"2":1799},0.015680,0.017704,0.966616,0.000000,0.015680,0.000000,0.000000
0.007631987,2,0,snapshot,16384,1497,0.298597,0.697247,0.298597,{"1":7547,"2":645},0.289245,0.417502,0.293253,0.000000,0.289245,0.009352,0.013158
