sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.007597434,3,0,read_only,64,89937,1.000000,1.000000,1.000000,{"1":86356,"2":3581},0.960183,0.039817,0.000000,0.000000,0.960183,0.039817,1.000000
0.007597434,3,0,union,64,89942,1.000000,1.000000,1.000000,{"1":86361,"2":3581},0.960185,0.039815,0.000000,0.000000,0.960185,0.039815,1.000000
0.007597434,3,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7556,"2":636},0.922363,0.077637,0.000000,0.000000,0.922363,0.077637,1.000000
0.007597434,3,0,read_only,256,89937,1.000000,1.000000,1.000000,{"1":86356,"2":3581},0.960183,0.039817,0.000000,0.000000,0.960183,0.039817,1.000000
0.007597434,3,0,union,256,89942,1.000000,1.000000,1.000000,{"1":86361,"2":3581},0.960185,0.039815,0.000000,0.000000,0.960185,0.039815,1.000000
0.007597434,3,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7556,"2":636},0.922363,0.077637,0.000000,0.000000,0.922363,0.077637,1.000000
0.007597434,3,0,read_only,1024,24524,0.855448,0.946488,0.855448,{"1":86356,"2":3581},0.847700,0.151484,0.000816,0.000000,0.847700,0.007748,0.050870
0.007597434,3,0,union,1024,24524,0.855285,0.946454,0.855285,{"1":86361,"2":3581},0.847700,0.151484,0.000816,0.000000,0.847700,0.007584,0.049799
0.007597434,3,0,snapshot,1024,5108,0.942639,0.975398,0.942639,{"1":7556,"2":636},0.878622,0.121378,0.000000,0.000000,0.878622,0.064017,0.527419
0.007597434,3,0,read_only,4096,7691,0.541152,0.865110,0.541152,{"1":86356,"2":3581},0.538031,0.422962,0.039007,0.000000,0.538031,0.003121,0.006755
0.007597434,3,0,union,4096,7691,0.540892,0.865087,0.540892,{"1":86361,"2":3581},0.538031,0.422962,0.039007,0.000000,0.538031,0.002860,0.006192
0.007597434,3,0,snapshot,4096,3543,0.845893,0.943863,0.845893,{"1":7556,"2":636},0.809483,0.180920,0.009596,0.000000,0.809483,0.036410,0.191111
0.007597434,3,0,read_only,16384,1966,0.023398,0.389962,0.023398,{"1":86356,"2":3581},0.023398,0.020855,0.955748,0.000000,0.023398,0.000000,0.000000
0.007597434,3,0,union,16384,1966,0.023398,0.389940,0.023398,{"1":86361,"2":3581},0.023398,0.020855,0.955748,0.000000,0.023398,0.000000,0.000000
0.007597434,3,0,snapshot,16384,1602,0.277154,0.684741,0.277154,{"1":7556,"2":636},0.272160,0.357678,0.370162,0.000000,0.272160,0.004994,0.006861
