sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.004015247,2,0,read_only,64,91313,1.000000,1.000000,1.000000,{"1":91310,"2":3},0.999967,0.000033,0.000000,0.000000,0.999967,0.000033,1.000000
0.004015247,2,0,union,64,91313,1.000000,1.000000,1.000000,{"1":91310,"2":3},0.999967,0.000033,0.000000,0.000000,0.999967,0.000033,1.000000
0.004015247,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":9,"1":8180,"2":3},0.998535,0.000366,0.000000,0.000000,0.998535,0.000366,1.000000
0.004015247,2,0,read_only,256,45683,0.999934,0.999967,0.999934,{"1":91310,"2":3},0.999934,0.000066,0.000000,0.000000,0.999934,0.000000,0.000000
0.004015247,2,0,union,256,45683,0.999934,0.999967,0.999934,{"1":91310,"2":3},0.999934,0.000066,0.000000,0.000000,0.999934,0.000000,0.000000
0.004015247,2,0,snapshot,256,4174,0.999281,0.999641,0.999281,{"0":9,"1":8180,"2":3},0.998083,0.000719,0.000000,0.000000,0.997604,0.000479,0.666667
0.004015247,2,0,read_only,1024,11439,0.999738,0.999913,0.999738,{"1":91310,"2":3},0.999738,0.000262,0.000000,0.000000,0.999738,0.000000,0.000000
0.004015247,2,0,union,1024,11439,0.999738,0.999913,0.999738,{"1":91310,"2":3},0.999738,0.000262,0.000000,0.000000,0.999738,0.000000,0.000000
0.004015247,2,0,snapshot,1024,1083,0.993536,0.998261,0.993536,{"0":9,"1":8180,"2":3},0.995383,0.002770,0.000000,0.000000,0.991690,0.000000,0.000000
0.004015247,2,0,read_only,4096,2866,0.999302,0.999793,0.999302,{"1":91310,"2":3},0.999302,0.000698,0.000000,0.000000,0.999302,0.000000,0.000000
0.004015247,2,0,union,4096,2866,0.999302,0.999793,0.999302,{"1":91310,"2":3},0.999302,0.000698,0.000000,0.000000,0.999302,0.000000,0.000000
0.004015247,2,0,snapshot,4096,285,0.975439,0.994405,0.975439,{"0":9,"1":8180,"2":3},0.992982,0.007018,0.000000,0.000000,0.975439,0.000000,0.000000
0.004015247,2,0,read_only,16384,721,0.995839,0.999133,0.995839,{"1":91310,"2":3},0.995839,0.004161,0.000000,0.000000,0.995839,0.000000,0.000000
0.004015247,2,0,union,16384,721,0.995839,0.999133,0.995839,{"1":91310,"2":3},0.995839,0.004161,0.000000,0.000000,0.995839,0.000000,0.000000
0.004015247,2,0,snapshot,16384,81,0.938272,0.994498,0.938272,{"0":9,"1":8180,"2":3},0.975309,0.024691,0.000000,0.000000,0.938272,0.000000,0.000000
