sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.007575048,2,0,read_only,64,24896,1.000000,1.000000,1.000000,{"1":21593,"2":3303},0.867328,0.132672,0.000000,0.000000,0.867328,0.132672,1.000000
0.007575048,2,0,union,64,25021,1.000000,1.000000,1.000000,{"1":21717,"2":3304},0.867951,0.132049,0.000000,0.000000,0.867951,0.132049,1.000000
0.007575048,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6145,"2":2047},0.750122,0.249878,0.000000,0.000000,0.750122,0.249878,1.000000
0.007575048,2,0,read_only,256,24896,1.000000,1.000000,1.000000,{"1":21593,"2":3303},0.867328,0.132672,0.000000,0.000000,0.867328,0.132672,1.000000
0.007575048,2,0,union,256,25021,1.000000,1.000000,1.000000,{"1":21717,"2":3304},0.867951,0.132049,0.000000,0.000000,0.867951,0.132049,1.000000
0.007575048,2,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":6145,"2":2047},0.750122,0.249878,0.000000,0.000000,0.750122,0.249878,1.000000
0.007575048,2,0,read_only,1024,24896,1.000000,1.000000,1.000000,{"1":21593,"2":3303},0.867328,0.132672,0.000000,0.000000,0.867328,0.132672,1.000000
0.007575048,2,0,union,1024,25021,1.000000,1.000000,1.000000,{"1":21717,"2":3304},0.867951,0.132049,0.000000,0.000000,0.867951,0.132049,1.000000
0.007575048,2,0,snapshot,1024,8192,1.000000,1.000000,1.000000,{"1":6145,"2":2047},0.750122,0.249878,0.000000,0.000000,0.750122,0.249878,1.000000
0.007575048,2,0,read_only,4096,7833,0.520746,0.822312,0.520746,{"1":21593,"2":3303},0.520746,0.479254,0.000000,0.000000,0.520746,0.000000,0.000000
0.007575048,2,0,union,4096,7833,0.516660,0.821046,0.516660,{"1":21717,"2":3304},0.516660,0.483340,0.000000,0.000000,0.516660,0.000000,0.000000
0.007575048,2,0,snapshot,4096,4758,0.617697,0.819339,0.617697,{"1":6145,"2":2047},0.543926,0.456074,0.000000,0.000000,0.543926,0.073770,0.161751
0.007575048,2,0,read_only,16384,1980,0.014646,0.355659,0.014646,{"1":21593,"2":3303},0.014646,0.019697,0.965657,0.000000,0.014646,0.000000,0.000000
0.007575048,2,0,union,16384,1980,0.014141,0.356218,0.014141,{"1":21717,"2":3304},0.014141,0.020202,0.965657,0.000000,0.014141,0.000000,0.000000
0.007575048,2,0,snapshot,16384,1817,0.138690,0.478070,0.138690,{"1":6145,"2":2047},0.110622,0.232801,0.656577,0.000000,0.110622,0.028068,0.031559
