sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.011557946,2,0,read_only,64,25280,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,union,64,25280,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":48,"1":8144},0.994141,0.000000,0.000000,0.000000,0.994141,0.000000,-1.000000
0.011557946,2,0,read_only,256,6922,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,union,256,6922,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,snapshot,256,2724,0.996696,0.998990,0.996696,{"0":48,"1":8144},0.995962,0.000000,0.000000,0.000000,0.992658,0.000000,-1.000000
0.011557946,2,0,read_only,1024,1927,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,union,1024,1927,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,snapshot,1024,1069,0.985968,0.995945,0.985968,{"0":48,"1":8144},0.997194,0.000000,0.000000,0.000000,0.983162,0.000000,-1.000000
0.011557946,2,0,read_only,4096,507,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,union,4096,507,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,snapshot,4096,349,0.968481,0.995268,0.968481,{"0":48,"1":8144},0.997135,0.000000,0.000000,0.000000,0.965616,0.000000,-1.000000
0.011557946,2,0,read_only,16384,139,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,union,16384,139,1.000000,1.000000,1.000000,{"1":25280},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.011557946,2,0,snapshot,16384,108,0.916667,0.995427,0.916667,{"0":48,"1":8144},1.000000,0.000000,0.000000,0.000000,0.916667,0.000000,-1.000000
