gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
2,read_only,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,read_only,256,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,read_only,1024,1,0.762222,0.925000,0.762222,0.762222,0.762222,1,0.762222,0.226667,0.011111,0.000000,0.762222,0.000000,0.000000
2,read_only,4096,1,0.549628,0.903536,0.549628,0.549628,0.549628,1,0.549628,0.337469,0.112903,0.000000,0.549628,0.000000,0.000000
2,read_only,16384,1,0.464115,0.898076,0.464115,0.464115,0.464115,1,0.464115,0.287081,0.248804,0.000000,0.464115,0.000000,0.000000
2,snapshot,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,snapshot,256,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,snapshot,1024,1,0.774296,0.928247,0.774296,0.774296,0.774296,1,0.774296,0.213896,0.011807,0.000000,0.774296,0.000000,0.000000
2,snapshot,4096,1,0.564489,0.898042,0.564489,0.564489,0.564489,1,0.564489,0.350084,0.085427,0.000000,0.564489,0.000000,0.000000
2,snapshot,16384,1,0.503106,0.889031,0.503106,0.503106,0.503106,1,0.503106,0.304348,0.192547,0.000000,0.503106,0.000000,0.000000
2,union,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,union,256,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
2,union,1024,1,0.762222,0.925000,0.762222,0.762222,0.762222,1,0.762222,0.226667,0.011111,0.000000,0.762222,0.000000,0.000000
2,union,4096,1,0.549628,0.903536,0.549628,0.549628,0.549628,1,0.549628,0.337469,0.112903,0.000000,0.549628,0.000000,0.000000
2,union,16384,1,0.464115,0.898076,0.464115,0.464115,0.464115,1,0.464115,0.287081,0.248804,0.000000,0.464115,0.000000,0.000000
