sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000408463,5,0,read_only,64,121,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,union,64,121,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,snapshot,64,122,1.000000,1.000000,1.000000,{"0":1,"1":121},0.991803,0.000000,0.000000,0.000000,0.991803,0.000000,-1.000000
0.000408463,5,0,read_only,256,121,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,union,256,121,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,snapshot,256,122,1.000000,1.000000,1.000000,{"0":1,"1":121},0.991803,0.000000,0.000000,0.000000,0.991803,0.000000,-1.000000
0.000408463,5,0,read_only,1024,32,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,union,1024,32,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,snapshot,1024,33,1.000000,1.000000,1.000000,{"0":1,"1":121},0.969697,0.000000,0.000000,0.000000,0.969697,0.000000,-1.000000
0.000408463,5,0,read_only,4096,11,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,union,4096,11,1.000000,1.000000,1.000000,{"1":121},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000408463,5,0,snapshot,4096,12,1.000000,1.000000,1.000000,{"0":1,"1":121},0.916667,0.000000,0.000000,0.000000,0.916667,0.000000,-1.000000
0.000408463,5,0,read_only,16384,6,0.833333,0.928571,0.833333,{"1":121},0.833333,0.166667,0.000000,0.000000,0.833333,0.000000,0.000000
0.000408463,5,0,union,16384,6,0.833333,0.928571,0.833333,{"1":121},0.833333,0.166667,0.000000,0.000000,0.833333,0.000000,0.000000
0.000408463,5,0,snapshot,16384,6,0.666667,0.924506,0.666667,{"0":1,"1":121},0.833333,0.166667,0.000000,0.000000,0.666667,0.000000,0.000000
0.000655826,5,1,read_only,64,343,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,union,64,343,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,snapshot,64,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,read_only,256,343,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,union,256,343,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,snapshot,256,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,read_only,1024,88,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,union,1024,88,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,snapshot,1024,116,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,read_only,4096,24,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,union,4096,24,1.000000,1.000000,1.000000,{"1":343},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,snapshot,4096,29,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000655826,5,1,read_only,16384,8,0.500000,0.860952,0.500000,{"1":343},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.000655826,5,1,union,16384,8,0.500000,0.860952,0.500000,{"1":343},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.000655826,5,1,snapshot,16384,8,0.500000,0.854167,0.500000,{"1":464},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.000936104,5,2,snapshot,64,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000936104,5,2,snapshot,256,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000936104,5,2,snapshot,1024,116,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000936104,5,2,snapshot,4096,29,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000936104,5,2,snapshot,16384,8,0.500000,0.854167,0.500000,{"1":464},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.001173156,5,3,snapshot,64,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001173156,5,3,snapshot,256,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001173156,5,3,snapshot,1024,116,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001173156,5,3,snapshot,4096,29,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001173156,5,3,snapshot,16384,8,0.500000,0.854167,0.500000,{"1":464},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.001407989,5,4,snapshot,64,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001407989,5,4,snapshot,256,464,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001407989,5,4,snapshot,1024,116,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001407989,5,4,snapshot,4096,29,1.000000,1.000000,1.000000,{"1":464},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001407989,5,4,snapshot,16384,8,0.500000,0.854167,0.500000,{"1":464},0.500000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.001642277,5,5,read_only,64,128,1.000000,1.000000,1.000000,{"1":128},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,union,64,128,1.000000,1.000000,1.000000,{"1":128},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,snapshot,64,592,1.000000,1.000000,1.000000,{"1":592},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,read_only,256,128,1.000000,1.000000,1.000000,{"1":128},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,union,256,128,1.000000,1.000000,1.000000,{"1":128},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,snapshot,256,592,1.000000,1.000000,1.000000,{"1":592},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.001642277,5,5,read_only,1024,32,1.000000,1.000000,1.000000,{"1":128},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
