sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000415145,4,0,read_only,64,7708,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,union,64,7708,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,snapshot,64,7552,1.000000,1.000000,1.000000,{"1":7552},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,read_only,256,3854,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,union,256,3854,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,snapshot,256,3776,1.000000,1.000000,1.000000,{"1":7552},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,read_only,1024,964,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,union,1024,964,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,snapshot,1024,945,1.000000,1.000000,1.000000,{"1":7552},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,read_only,4096,241,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,union,4096,241,1.000000,1.000000,1.000000,{"1":7708},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,snapshot,4096,237,1.000000,1.000000,1.000000,{"1":7552},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000415145,4,0,read_only,16384,62,0.983871,0.995968,0.983871,{"1":7708},0.983871,0.016129,0.000000,0.000000,0.983871,0.000000,0.000000
0.000415145,4,0,union,16384,62,0.983871,0.995968,0.983871,{"1":7708},0.983871,0.016129,0.000000,0.000000,0.983871,0.000000,0.000000
0.000415145,4,0,snapshot,16384,61,0.983607,0.995902,0.983607,{"1":7552},0.983607,0.016393,0.000000,0.000000,0.983607,0.000000,0.000000
0.004511925,4,1,read_only,64,99725,1.000000,1.000000,1.000000,{"1":96353,"2":3372},0.966187,0.033813,0.000000,0.000000,0.966187,0.033813,1.000000
0.004511925,4,1,union,64,99725,1.000000,1.000000,1.000000,{"1":96353,"2":3372},0.966187,0.033813,0.000000,0.000000,0.966187,0.033813,1.000000
0.004511925,4,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":6702,"2":1490},0.818115,0.181885,0.000000,0.000000,0.818115,0.181885,1.000000
0.004511925,4,1,read_only,256,49875,1.000000,1.000000,1.000000,{"1":96353,"2":3372},0.966195,0.033805,0.000000,0.000000,0.966195,0.033805,1.000000
0.004511925,4,1,union,256,49875,1.000000,1.000000,1.000000,{"1":96353,"2":3372},0.966195,0.033805,0.000000,0.000000,0.966195,0.033805,1.000000
0.004511925,4,1,snapshot,256,4531,1.000000,1.000000,1.000000,{"1":6702,"2":1490},0.831605,0.168395,0.000000,0.000000,0.831605,0.168395,1.000000
0.004511925,4,1,read_only,1024,12478,0.999840,0.999960,0.999840,{"1":96353,"2":3372},0.966100,0.033900,0.000000,0.000000,0.966100,0.033739,0.995272
0.004511925,4,1,union,1024,12478,0.999840,0.999960,0.999840,{"1":96353,"2":3372},0.966100,0.033900,0.000000,0.000000,0.966100,0.033739,0.995272
0.004511925,4,1,snapshot,1024,1385,1.000000,1.000000,1.000000,{"1":6702,"2":1490},0.857762,0.142238,0.000000,0.000000,0.857762,0.142238,1.000000
0.004511925,4,1,read_only,4096,3126,0.999360,0.999880,0.999360,{"1":96353,"2":3372},0.965771,0.034229,0.000000,0.000000,0.965771,0.033589,0.981308
0.004511925,4,1,union,4096,3126,0.999360,0.999880,0.999360,{"1":96353,"2":3372},0.965771,0.034229,0.000000,0.000000,0.965771,0.033589,0.981308
0.004511925,4,1,snapshot,4096,411,1.000000,1.000000,1.000000,{"1":6702,"2":1490},0.868613,0.131387,0.000000,0.000000,0.868613,0.131387,1.000000
0.004511925,4,1,read_only,16384,796,0.996231,0.999082,0.996231,{"1":96353,"2":3372},0.963568,0.036432,0.000000,0.000000,0.963568,0.032663,0.896552
0.004511925,4,1,union,16384,796,0.996231,0.999082,0.996231,{"1":96353,"2":3372},0.963568,0.036432,0.000000,0.000000,0.963568,0.032663,0.896552
0.004511925,4,1,snapshot,16384,135,1.000000,1.000000,1.000000,{"1":6702,"2":1490},0.888889,0.111111,0.000000,0.000000,0.888889,0.111111,1.000000
