sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.006410820,2,4,union,4096,503,0.463221,0.824060,0.463221,{"1":12034,"2":3791,"3":131},0.447316,0.437376,0.115308,0.000000,0.447316,0.015905,0.028777
0.006410820,2,4,snapshot,4096,370,0.335135,0.787215,0.335135,{"1":5102,"2":2961,"3":129},0.286486,0.556757,0.156757,0.000000,0.286486,0.048649,0.068182
0.006410820,2,4,read_only,16384,130,0.369231,0.727694,0.369231,{"1":11207,"2":3589,"3":131},0.369231,0.453846,0.176923,0.000000,0.369231,0.000000,0.000000
0.006410820,2,4,union,16384,130,0.369231,0.724107,0.369231,{"1":12034,"2":3791,"3":131},0.369231,0.446154,0.184615,0.000000,0.369231,0.000000,0.000000
0.006410820,2,4,snapshot,16384,110,0.272727,0.695392,0.272727,{"1":5102,"2":2961,"3":129},0.272727,0.509091,0.218182,0.000000,0.272727,0.000000,0.000000
0.008352392,2,5,read_only,64,92562,1.000000,1.000000,1.000000,{"1":53839,"2":38587,"3":136},0.581653,0.416877,0.001469,0.000000,0.581653,0.418347,1.000000
0.008352392,2,5,union,64,92588,1.000000,1.000000,1.000000,{"1":53865,"2":38587,"3":136},0.581771,0.416760,0.001469,0.000000,0.581771,0.418229,1.000000
0.008352392,2,5,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":2654,"2":5523,"3":15},0.323975,0.674194,0.001831,0.000000,0.323975,0.676025,1.000000
0.008352392,2,5,read_only,256,46445,0.997007,0.998504,0.997007,{"1":53839,"2":38587,"3":136},0.579352,0.418473,0.002175,0.000000,0.579352,0.417655,0.992885
0.008352392,2,5,union,256,46459,0.996857,0.998429,0.996857,{"1":53865,"2":38587,"3":136},0.579479,0.418347,0.002174,0.000000,0.579479,0.417379,0.992527
0.008352392,2,5,snapshot,256,4184,0.995937,0.997968,0.995937,{"1":2654,"2":5523,"3":15},0.327199,0.668977,0.003824,0.000000,0.327199,0.668738,0.993961
0.008352392,2,5,read_only,1024,11733,0.987045,0.996038,0.987045,{"1":53839,"2":38587,"3":136},0.571721,0.423592,0.004688,0.000000,0.571721,0.415324,0.969751
0.008352392,2,5,union,1024,11735,0.986025,0.995729,0.986025,{"1":53865,"2":38587,"3":136},0.571794,0.423519,0.004687,0.000000,0.571794,0.414231,0.967363
0.008352392,2,5,snapshot,1024,1135,0.977093,0.993800,0.977093,{"1":2654,"2":5523,"3":15},0.329515,0.659031,0.011454,0.000000,0.329515,0.647577,0.965834
0.008352392,2,5,read_only,4096,3020,0.957616,0.987946,0.957616,{"1":53839,"2":38587,"3":136},0.550993,0.437748,0.011258,0.000000,0.550993,0.406623,0.905605
0.008352392,2,5,union,4096,3021,0.954982,0.987362,0.954982,{"1":53865,"2":38587,"3":136},0.551142,0.437603,0.011255,0.000000,0.551142,0.403840,0.899705
0.008352392,2,5,snapshot,4096,352,0.923295,0.991011,0.923295,{"1":2654,"2":5523,"3":15},0.329545,0.636364,0.034091,0.000000,0.329545,0.593750,0.885593
0.008352392,2,5,read_only,16384,834,0.822542,0.950376,0.822542,{"1":53839,"2":38587,"3":136},0.467626,0.490408,0.041966,0.000000,0.467626,0.354916,0.666667
0.008352392,2,5,union,16384,834,0.814149,0.948768,0.814149,{"1":53865,"2":38587,"3":136},0.467626,0.490408,0.041966,0.000000,0.467626,0.346523,0.650901
0.008352392,2,5,snapshot,16384,174,0.844828,0.991588,0.844828,{"1":2654,"2":5523,"3":15},0.327586,0.603448,0.068966,0.000000,0.327586,0.517241,0.769231
0.010482018,2,6,read_only,64,12617,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.992629,0.007371,0.000000,0.000000,0.992629,0.007371,1.000000
0.010482018,2,6,union,64,12617,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.992629,0.007371,0.000000,0.000000,0.992629,0.007371,1.000000
0.010482018,2,6,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.010482018,2,6,read_only,256,6318,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.992086,0.007914,0.000000,0.000000,0.992086,0.007914,1.000000
0.010482018,2,6,union,256,6318,1.000000,1.000000,1.000000,{"1":12524,"2":93},0.992086,0.007914,0.000000,0.000000,0.992086,0.007914,1.000000
