sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.012271505,5,0,read_only,64,180596,1.000000,1.000000,1.000000,{"1":177571,"2":3025},0.983250,0.016750,0.000000,0.000000,0.983250,0.016750,1.000000
0.012271505,5,0,union,64,180596,1.000000,1.000000,1.000000,{"1":177571,"2":3025},0.983250,0.016750,0.000000,0.000000,0.983250,0.016750,1.000000
0.012271505,5,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":2,"1":7475,"2":715},0.912476,0.087280,0.000000,0.000000,0.912476,0.087280,1.000000
0.012271505,5,0,read_only,256,91869,0.967345,0.983672,0.967345,{"1":177571,"2":3025},0.967073,0.032927,0.000000,0.000000,0.967073,0.000272,0.008264
0.012271505,5,0,union,256,91869,0.967345,0.983672,0.967345,{"1":177571,"2":3025},0.967073,0.032927,0.000000,0.000000,0.967073,0.000272,0.008264
0.012271505,5,0,snapshot,256,6639,0.980117,0.990059,0.980117,{"0":2,"1":7475,"2":715},0.892303,0.107697,0.000000,0.000000,0.892002,0.088116,0.818182
0.012271505,5,0,read_only,1024,24561,0.858434,0.956115,0.858434,{"1":177571,"2":3025},0.858434,0.141566,0.000000,0.000000,0.858434,0.000000,0.000000
0.012271505,5,0,union,1024,24561,0.858434,0.956115,0.858434,{"1":177571,"2":3025},0.858434,0.141566,0.000000,0.000000,0.858434,0.000000,0.000000
0.012271505,5,0,snapshot,1024,4416,0.894928,0.959353,0.894928,{"0":2,"1":7475,"2":715},0.837862,0.162138,0.000000,0.000000,0.837636,0.057292,0.353352
0.012271505,5,0,read_only,4096,7646,0.516087,0.871387,0.516087,{"1":177571,"2":3025},0.516087,0.482736,0.001177,0.000000,0.516087,0.000000,0.000000
0.012271505,5,0,union,4096,7646,0.516087,0.871387,0.516087,{"1":177571,"2":3025},0.516087,0.482736,0.001177,0.000000,0.516087,0.000000,0.000000
0.012271505,5,0,snapshot,4096,3684,0.825461,0.933846,0.825461,{"0":2,"1":7475,"2":715},0.796688,0.203312,0.000000,0.000000,0.796688,0.028773,0.141522
0.012271505,5,0,read_only,16384,1928,0.028008,0.373517,0.028008,{"1":177571,"2":3025},0.028008,0.016079,0.955913,0.000000,0.028008,0.000000,0.000000
0.012271505,5,0,union,16384,1928,0.028008,0.373517,0.028008,{"1":177571,"2":3025},0.028008,0.016079,0.955913,0.000000,0.028008,0.000000,0.000000
0.012271505,5,0,snapshot,16384,1892,0.208774,0.652547,0.208774,{"0":2,"1":7475,"2":715},0.201903,0.780127,0.017970,0.000000,0.201903,0.006871,0.008609
0.017425357,5,1,read_only,64,165155,1.000000,1.000000,1.000000,{"1":161550,"2":3605},0.978172,0.021828,0.000000,0.000000,0.978172,0.021828,1.000000
0.017425357,5,1,union,64,165278,1.000000,1.000000,1.000000,{"1":161551,"2":3727},0.977450,0.022550,0.000000,0.000000,0.977450,0.022550,1.000000
0.017425357,5,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7861,"2":331},0.959595,0.040405,0.000000,0.000000,0.959595,0.040405,1.000000
