gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.980971,0.018883,0.000146,0.000000,0.980971,0.019029,1.000000
3,read_only,256,4,0.976460,0.988230,0.976460,0.975015,0.978801,1,0.965887,0.033755,0.000358,0.000000,0.965887,0.010573,0.310110
3,read_only,1024,4,0.859416,0.957587,0.859416,0.858048,0.860259,1,0.853585,0.143775,0.002640,0.000000,0.853585,0.005831,0.039833
3,read_only,4096,4,0.523020,0.872165,0.523020,0.522634,0.523354,1,0.523020,0.457333,0.019647,0.000000,0.523020,0.000000,0.000000
3,read_only,16384,4,0.023579,0.378838,0.023579,0.023337,0.023821,0,0.023579,0.020352,0.956069,0.000000,0.023579,0.000000,0.000000
3,snapshot,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.863373,0.135254,0.001373,0.000000,0.863373,0.136627,1.000000
3,snapshot,256,4,0.947432,0.973716,0.947432,0.929427,0.975187,1,0.825073,0.173131,0.001795,0.000000,0.825073,0.122358,0.708881
3,snapshot,1024,4,0.796888,0.927266,0.796888,0.736077,0.904139,1,0.727313,0.269517,0.003170,0.000000,0.727313,0.069575,0.274829
3,snapshot,4096,4,0.710258,0.903594,0.710258,0.593761,0.863419,1,0.674475,0.320870,0.004655,0.000000,0.674475,0.035784,0.130013
3,snapshot,16384,4,0.312631,0.694520,0.312631,0.277974,0.349690,1,0.305357,0.356463,0.338180,0.000000,0.305357,0.007274,0.010495
3,union,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979864,0.019987,0.000150,0.000000,0.979864,0.020136,1.000000
3,union,256,4,0.974158,0.987079,0.974158,0.972477,0.976513,1,0.964254,0.035355,0.000391,0.000000,0.964254,0.009904,0.276870
3,union,1024,4,0.856509,0.956690,0.856509,0.854765,0.858174,1,0.852329,0.144954,0.002717,0.000000,0.852329,0.004180,0.028283
3,union,4096,4,0.522709,0.871606,0.522709,0.522135,0.522981,1,0.522709,0.456990,0.020300,0.000000,0.522709,0.000000,0.000000
3,union,16384,4,0.023579,0.378281,0.023579,0.023337,0.023821,0,0.023579,0.020352,0.956069,0.000000,0.023579,0.000000,0.000000
