gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.857055,0.142866,0.000079,0.000000,0.857055,0.142945,1.000000
3,read_only,256,4,0.998872,0.999610,0.998872,0.997691,1.000000,1,0.848867,0.150775,0.000358,0.000000,0.848867,0.150005,0.659359
3,read_only,1024,4,0.994547,0.998826,0.994547,0.988315,1.000000,1,0.840610,0.157996,0.001393,0.000000,0.840610,0.153936,0.635720
3,read_only,4096,4,0.977625,0.996482,0.977625,0.955077,1.000000,1,0.821560,0.173103,0.005337,0.000000,0.821560,0.156065,0.570714
3,read_only,16384,4,0.875057,0.972636,0.875057,0.745055,0.994460,1,0.729041,0.242264,0.028695,0.000000,0.729041,0.146016,0.298041
3,snapshot,64,6,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.916585,0.083211,0.000203,0.000000,0.916585,0.083415,1.000000
3,snapshot,256,6,0.999081,0.999661,0.999081,0.994486,1.000000,1,0.913676,0.085668,0.000656,0.000000,0.913676,0.085405,0.997324
3,snapshot,1024,6,0.995053,0.999376,0.995053,0.975578,1.000000,1,0.909557,0.088301,0.002142,0.000000,0.909557,0.085496,0.613527
3,snapshot,4096,6,0.979968,0.999170,0.979968,0.918519,1.000000,1,0.896635,0.097192,0.006173,0.000000,0.896635,0.083333,0.214968
3,snapshot,16384,6,0.929692,0.991517,0.929692,0.819444,0.958333,1,0.861405,0.123376,0.015219,0.000000,0.861405,0.068287,0.115686
3,union,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.857055,0.142866,0.000079,0.000000,0.857055,0.142945,1.000000
3,union,256,4,0.998872,0.999610,0.998872,0.997691,1.000000,1,0.848867,0.150775,0.000358,0.000000,0.848867,0.150005,0.659359
3,union,1024,4,0.994547,0.998826,0.994547,0.988315,1.000000,1,0.840610,0.157996,0.001393,0.000000,0.840610,0.153936,0.635720
3,union,4096,4,0.977625,0.996482,0.977625,0.955077,1.000000,1,0.821560,0.173103,0.005337,0.000000,0.821560,0.156065,0.570714
3,union,16384,4,0.875057,0.972636,0.875057,0.745055,0.994460,1,0.729041,0.242264,0.028695,0.000000,0.729041,0.146016,0.298041
