sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000335448,5,0,read_only,64,4883,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,union,64,4883,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,snapshot,64,4885,1.000000,1.000000,1.000000,{"0":2,"1":4883},0.999591,0.000000,0.000000,0.000000,0.999591,0.000000,-1.000000
0.000335448,5,0,read_only,256,1228,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,union,256,1228,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,snapshot,256,1228,0.998371,0.999321,0.998371,{"0":2,"1":4883},1.000000,0.000000,0.000000,0.000000,0.998371,0.000000,-1.000000
0.000335448,5,0,read_only,1024,319,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,union,1024,319,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,snapshot,1024,319,0.993730,0.999399,0.993730,{"0":2,"1":4883},1.000000,0.000000,0.000000,0.000000,0.993730,0.000000,-1.000000
0.000335448,5,0,read_only,4096,92,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,union,4096,92,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,snapshot,4096,92,0.978261,0.999418,0.978261,{"0":2,"1":4883},1.000000,0.000000,0.000000,0.000000,0.978261,0.000000,-1.000000
0.000335448,5,0,read_only,16384,26,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,union,16384,26,1.000000,1.000000,1.000000,{"1":4883},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000335448,5,0,snapshot,16384,26,0.923077,0.999228,0.923077,{"0":2,"1":4883},1.000000,0.000000,0.000000,0.000000,0.923077,0.000000,-1.000000
0.002392395,5,1,read_only,64,86966,1.000000,1.000000,1.000000,{"1":86965,"2":1},0.999989,0.000011,0.000000,0.000000,0.999989,0.000011,1.000000
0.002392395,5,1,union,64,86966,1.000000,1.000000,1.000000,{"1":86965,"2":1},0.999989,0.000011,0.000000,0.000000,0.999989,0.000011,1.000000
0.002392395,5,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.002392395,5,1,read_only,256,21784,0.999954,0.999977,0.999954,{"1":86965,"2":1},0.999954,0.000046,0.000000,0.000000,0.999954,0.000000,0.000000
0.002392395,5,1,union,256,21784,0.999954,0.999977,0.999954,{"1":86965,"2":1},0.999954,0.000046,0.000000,0.000000,0.999954,0.000000,0.000000
0.002392395,5,1,snapshot,256,2258,0.999557,0.999779,0.999557,{"1":8191,"2":1},0.999557,0.000443,0.000000,0.000000,0.999557,0.000000,0.000000
0.002392395,5,1,read_only,1024,5468,0.999817,0.999931,0.999817,{"1":86965,"2":1},0.999817,0.000183,0.000000,0.000000,0.999817,0.000000,0.000000
0.002392395,5,1,union,1024,5468,0.999817,0.999931,0.999817,{"1":86965,"2":1},0.999817,0.000183,0.000000,0.000000,0.999817,0.000000,0.000000
0.002392395,5,1,snapshot,1024,625,0.998400,0.999733,0.998400,{"1":8191,"2":1},0.998400,0.001600,0.000000,0.000000,0.998400,0.000000,0.000000
0.002392395,5,1,read_only,4096,1375,0.999273,0.999693,0.999273,{"1":86965,"2":1},0.999273,0.000727,0.000000,0.000000,0.999273,0.000000,0.000000
0.002392395,5,1,union,4096,1375,0.999273,0.999693,0.999273,{"1":86965,"2":1},0.999273,0.000727,0.000000,0.000000,0.999273,0.000000,0.000000
0.002392395,5,1,snapshot,4096,179,0.994413,0.999853,0.994413,{"1":8191,"2":1},0.994413,0.005587,0.000000,0.000000,0.994413,0.000000,0.000000
0.002392395,5,1,read_only,16384,359,0.997214,0.999587,0.997214,{"1":86965,"2":1},0.997214,0.002786,0.000000,0.000000,0.997214,0.000000,0.000000
0.002392395,5,1,union,16384,359,0.997214,0.999587,0.997214,{"1":86965,"2":1},0.997214,0.002786,0.000000,0.000000,0.997214,0.000000,0.000000
0.002392395,5,1,snapshot,16384,68,0.985294,0.999613,0.985294,{"1":8191,"2":1},0.985294,0.014706,0.000000,0.000000,0.985294,0.000000,0.000000
0.002926204,5,2,read_only,64,1848,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,union,64,1848,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8191,"2":1},0.999878,0.000122,0.000000,0.000000,0.999878,0.000122,1.000000
0.002926204,5,2,read_only,256,504,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,union,256,504,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,snapshot,256,2188,0.999543,0.999771,0.999543,{"1":8191,"2":1},0.999543,0.000457,0.000000,0.000000,0.999543,0.000000,0.000000
0.002926204,5,2,read_only,1024,137,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,union,1024,137,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.002926204,5,2,snapshot,1024,583,0.998285,0.999714,0.998285,{"1":8191,"2":1},0.998285,0.001715,0.000000,0.000000,0.998285,0.000000,0.000000
0.002926204,5,2,read_only,4096,37,1.000000,1.000000,1.000000,{"1":1848},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
