gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,95,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.995654,0.004346,0.000000,0.000000,0.995654,0.004346,1.000000
3,read_only,256,95,0.996078,0.998567,0.996078,0.643939,1.000000,1,0.991727,0.008142,0.000130,0.000000,0.991727,0.004351,0.600000
3,read_only,1024,95,0.994664,0.998439,0.994664,0.555556,1.000000,1,0.990129,0.009378,0.000493,0.000000,0.990129,0.004535,0.600000
3,read_only,4096,95,0.994199,0.997980,0.994199,0.636364,1.000000,1,0.989410,0.008617,0.001974,0.000000,0.989410,0.004789,0.600000
3,read_only,16384,95,0.948315,0.979972,0.948315,0.000000,1.000000,1,0.943804,0.051355,0.004842,0.000000,0.943804,0.004511,0.049861
3,snapshot,64,161,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.935418,0.064581,0.000000,0.000000,0.935418,0.064581,1.000000
3,snapshot,256,161,0.997191,0.998964,0.997191,0.883663,1.000000,1,0.932955,0.066980,0.000065,0.000000,0.932952,0.064239,0.908137
3,snapshot,1024,161,0.985789,0.995866,0.985789,0.849057,1.000000,1,0.926069,0.073680,0.000251,0.000000,0.926058,0.059731,0.818115
3,snapshot,4096,161,0.973238,0.989786,0.973238,0.859375,1.000000,1,0.919771,0.079227,0.001002,0.000000,0.919727,0.053511,0.767968
3,snapshot,16384,161,0.914779,0.970740,0.914779,0.625000,1.000000,1,0.874071,0.113521,0.012408,0.000000,0.873912,0.040866,0.117135
3,union,64,95,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.995654,0.004346,0.000000,0.000000,0.995654,0.004346,1.000000
3,union,256,95,0.996078,0.998567,0.996078,0.643939,1.000000,1,0.991727,0.008142,0.000130,0.000000,0.991727,0.004351,0.600000
3,union,1024,95,0.994664,0.998439,0.994664,0.555556,1.000000,1,0.990129,0.009378,0.000493,0.000000,0.990129,0.004535,0.600000
3,union,4096,95,0.994199,0.997980,0.994199,0.636364,1.000000,1,0.989410,0.008617,0.001974,0.000000,0.989410,0.004789,0.600000
3,union,16384,95,0.948315,0.979972,0.948315,0.000000,1.000000,1,0.943804,0.051355,0.004842,0.000000,0.943804,0.004511,0.049861
