sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.002818926,4,0,read_only,64,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,union,64,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,snapshot,64,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,read_only,256,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,union,256,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,snapshot,256,7060,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.317847,0.000000,0.682153,0.000000,0.317847,0.682153,1.000000
0.002818926,4,0,read_only,1024,3602,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.331483,0.000000,0.668517,0.000000,0.331483,0.668517,1.000000
0.002818926,4,0,union,1024,3602,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.331483,0.000000,0.668517,0.000000,0.331483,0.668517,1.000000
0.002818926,4,0,snapshot,1024,3602,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.331483,0.000000,0.668517,0.000000,0.331483,0.668517,1.000000
0.002818926,4,0,read_only,4096,932,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.354077,0.000000,0.645923,0.000000,0.354077,0.645923,1.000000
0.002818926,4,0,union,4096,932,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.354077,0.000000,0.645923,0.000000,0.354077,0.645923,1.000000
0.002818926,4,0,snapshot,4096,932,1.000000,1.000000,1.000000,{"1":2244,"3":4816},0.354077,0.000000,0.645923,0.000000,0.354077,0.645923,1.000000
0.002818926,4,0,read_only,16384,239,0.995816,0.998954,0.995816,{"1":2244,"3":4816},0.364017,0.000000,0.635983,0.000000,0.364017,0.631799,0.993421
0.002818926,4,0,union,16384,239,0.995816,0.998954,0.995816,{"1":2244,"3":4816},0.364017,0.000000,0.635983,0.000000,0.364017,0.631799,0.993421
0.002818926,4,0,snapshot,16384,239,0.995816,0.998954,0.995816,{"1":2244,"3":4816},0.364017,0.000000,0.635983,0.000000,0.364017,0.631799,0.993421
