sim_time,gpu_id,kernel_id,write_event_count,sharer_set_churn_count,false_invalidation_count
0.031799384,2,12,6,0,0
0.044353295,2,21,4,0,0
0.048888021,2,37,1,0,0
0.049131191,2,38,6,0,0
0.049382325,2,39,1,0,0
0.049622198,2,40,6,2,0
0.049855705,2,41,1,1,0
0.050346536,2,43,2,1,0
0.050866756,2,45,5,2,0
0.055403299,2,59,7,7,0
0.065127578,2,82,36,18,0
0.065659724,2,83,291,114,0
0.066084099,2,84,12,1,0
