gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
2,read_only,64,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990583,0.000136,0.009281,0.000000,0.990583,0.009417,1.000000
2,read_only,256,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990583,0.000136,0.009281,0.000000,0.990583,0.009417,1.000000
2,read_only,1024,3,0.999460,0.999865,0.999460,0.998845,0.999807,1,0.990582,0.000000,0.009418,0.000000,0.990582,0.008878,0.944730
2,read_only,4096,3,0.998036,0.999864,0.998036,0.995765,0.999423,1,0.990368,0.000000,0.009632,0.000000,0.990368,0.007668,0.802171
2,read_only,16384,3,0.993706,0.999417,0.993706,0.990008,0.995723,1,0.987355,0.002108,0.010538,0.000000,0.987355,0.006352,0.509259
2,snapshot,64,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.922770,0.001261,0.075968,0.000000,0.922770,0.077230,1.000000
2,snapshot,256,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.922770,0.001261,0.075968,0.000000,0.922770,0.077230,1.000000
2,snapshot,1024,3,0.996519,0.999120,0.996519,0.991543,0.999201,1,0.947961,0.000000,0.052039,0.000000,0.947961,0.048558,0.935736
2,snapshot,4096,3,0.990422,0.999311,0.990422,0.976496,0.997389,1,0.960026,0.000000,0.039974,0.000000,0.960026,0.030395,0.774267
2,snapshot,16384,3,0.983713,0.999317,0.983713,0.965870,0.993865,1,0.962474,0.000000,0.037526,0.000000,0.962474,0.021240,0.600000
2,union,64,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990587,0.000136,0.009277,0.000000,0.990587,0.009413,1.000000
2,union,256,3,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.990587,0.000136,0.009277,0.000000,0.990587,0.009413,1.000000
2,union,1024,3,0.999296,0.999815,0.999296,0.998845,0.999807,1,0.990585,0.000000,0.009415,0.000000,0.990585,0.008711,0.920921
2,union,4096,3,0.997606,0.999762,0.997606,0.995765,0.999423,1,0.990371,0.000000,0.009629,0.000000,0.990371,0.007235,0.743347
2,union,16384,3,0.992853,0.999011,0.992853,0.990008,0.995388,1,0.987358,0.002107,0.010535,0.000000,0.987358,0.005495,0.425926
