sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.055184892,3,0,read_only,64,89511,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977120,0.000000,0.022880,0.000000,0.977120,0.022880,1.000000
0.055184892,3,0,union,64,89511,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977120,0.000000,0.022880,0.000000,0.977120,0.022880,1.000000
0.055184892,3,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7109,"3":1083},0.867798,0.000000,0.132202,0.000000,0.867798,0.132202,1.000000
0.055184892,3,0,read_only,256,89511,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977120,0.000000,0.022880,0.000000,0.977120,0.022880,1.000000
0.055184892,3,0,union,256,89511,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977120,0.000000,0.022880,0.000000,0.977120,0.022880,1.000000
0.055184892,3,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7109,"3":1083},0.867798,0.000000,0.132202,0.000000,0.867798,0.132202,1.000000
0.055184892,3,0,read_only,1024,22480,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977224,0.000000,0.022776,0.000000,0.977224,0.022776,1.000000
0.055184892,3,0,union,1024,22480,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977224,0.000000,0.022776,0.000000,0.977224,0.022776,1.000000
0.055184892,3,0,snapshot,1024,4266,1.000000,1.000000,1.000000,{"1":7109,"3":1083},0.921472,0.000000,0.078528,0.000000,0.921472,0.078528,1.000000
0.055184892,3,0,read_only,4096,5620,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977224,0.000000,0.022776,0.000000,0.977224,0.022776,1.000000
0.055184892,3,0,union,4096,5620,1.000000,1.000000,1.000000,{"1":87463,"3":2048},0.977224,0.000000,0.022776,0.000000,0.977224,0.022776,1.000000
0.055184892,3,0,snapshot,4096,1391,1.000000,1.000000,1.000000,{"1":7109,"3":1083},0.936736,0.000000,0.063264,0.000000,0.936736,0.063264,1.000000
0.055184892,3,0,read_only,16384,1407,0.997157,0.998934,0.997157,{"1":87463,"3":2048},0.975124,0.001421,0.023454,0.000000,0.975124,0.022033,0.885714
0.055184892,3,0,union,16384,1407,0.997157,0.998934,0.997157,{"1":87463,"3":2048},0.975124,0.001421,0.023454,0.000000,0.975124,0.022033,0.885714
0.055184892,3,0,snapshot,16384,533,0.998124,0.999893,0.998124,{"1":7109,"3":1083},0.956848,0.000000,0.043152,0.000000,0.956848,0.041276,0.956522
