sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.012487396,4,2,union,1024,12504,0.822457,0.954119,0.822457,{"1":164756,"2":1320},0.822457,0.177543,0.000000,0.000000,0.822457,0.000000,0.000000
0.012487396,4,2,snapshot,1024,3329,0.945930,0.979440,0.945930,{"1":7915,"2":277},0.916792,0.083208,0.000000,0.000000,0.916792,0.029138,0.350181
0.012487396,4,2,read_only,4096,3857,0.321753,0.806592,0.321753,{"1":164756,"2":1303},0.321753,0.604615,0.073632,0.000000,0.321753,0.000000,0.000000
0.012487396,4,2,union,4096,3857,0.321753,0.806539,0.321753,{"1":164756,"2":1320},0.321753,0.604615,0.073632,0.000000,0.321753,0.000000,0.000000
0.012487396,4,2,snapshot,4096,2398,0.765638,0.920469,0.765638,{"1":7915,"2":277},0.754796,0.241451,0.003753,0.000000,0.754796,0.010842,0.044218
0.012487396,4,2,read_only,16384,966,0.002070,0.441179,0.002070,{"1":164756,"2":1303},0.002070,0.033126,0.964803,0.000000,0.002070,0.000000,0.000000
0.012487396,4,2,union,16384,966,0.002070,0.441140,0.002070,{"1":164756,"2":1320},0.002070,0.033126,0.964803,0.000000,0.002070,0.000000,0.000000
0.012487396,4,2,snapshot,16384,958,0.147182,0.728949,0.147182,{"1":7915,"2":277},0.147182,0.680585,0.172234,0.000000,0.147182,0.000000,0.000000
0.015614141,4,3,read_only,64,168954,1.000000,1.000000,1.000000,{"1":167641,"2":1313},0.992229,0.007771,0.000000,0.000000,0.992229,0.007771,1.000000
0.015614141,4,3,union,64,168959,1.000000,1.000000,1.000000,{"1":167641,"2":1318},0.992199,0.007801,0.000000,0.000000,0.992199,0.007801,1.000000
0.015614141,4,3,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7854,"2":338},0.958740,0.041260,0.000000,0.000000,0.958740,0.041260,1.000000
0.015614141,4,3,read_only,256,45459,0.974351,0.990431,0.974351,{"1":167641,"2":1313},0.971095,0.028905,0.000000,0.000000,0.971095,0.003256,0.112633
