sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.005982974,5,0,read_only,64,147129,1.000000,1.000000,1.000000,{"1":146704,"2":425},0.997111,0.002889,0.000000,0.000000,0.997111,0.002889,1.000000
0.005982974,5,0,union,64,147129,1.000000,1.000000,1.000000,{"1":146704,"2":425},0.997111,0.002889,0.000000,0.000000,0.997111,0.002889,1.000000
0.005982974,5,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":1,"1":7911,"2":280},0.965698,0.034180,0.000000,0.000000,0.965698,0.034180,1.000000
0.005982974,5,0,read_only,256,39740,0.989280,0.996041,0.989280,{"1":146704,"2":425},0.989280,0.010720,0.000000,0.000000,0.989280,0.000000,0.000000
0.005982974,5,0,union,256,39740,0.989280,0.996041,0.989280,{"1":146704,"2":425},0.989280,0.010720,0.000000,0.000000,0.989280,0.000000,0.000000
0.005982974,5,0,snapshot,256,4500,0.958222,0.984500,0.958222,{"0":1,"1":7911,"2":280},0.937778,0.062222,0.000000,0.000000,0.937556,0.020667,0.332143
0.005982974,5,0,read_only,1024,11977,0.907489,0.975315,0.907489,{"1":146704,"2":425},0.907489,0.092511,0.000000,0.000000,0.907489,0.000000,0.000000
0.005982974,5,0,union,1024,11977,0.907489,0.975315,0.907489,{"1":146704,"2":425},0.907489,0.092511,0.000000,0.000000,0.907489,0.000000,0.000000
0.005982974,5,0,snapshot,1024,3003,0.920746,0.979393,0.920746,{"0":1,"1":7911,"2":280},0.906760,0.093240,0.000000,0.000000,0.906427,0.014319,0.153571
0.005982974,5,0,read_only,4096,3873,0.411567,0.828828,0.411567,{"1":146704,"2":425},0.411567,0.542215,0.046217,0.000000,0.411567,0.000000,0.000000
0.005982974,5,0,union,4096,3873,0.411567,0.828828,0.411567,{"1":146704,"2":425},0.411567,0.542215,0.046217,0.000000,0.411567,0.000000,0.000000
0.005982974,5,0,snapshot,4096,2226,0.767296,0.926896,0.767296,{"0":1,"1":7911,"2":280},0.765499,0.223270,0.011231,0.000000,0.765049,0.002246,0.009579
0.005982974,5,0,read_only,16384,970,0.004124,0.448535,0.004124,{"1":146704,"2":425},0.004124,0.039175,0.956701,0.000000,0.004124,0.000000,0.000000
0.005982974,5,0,union,16384,970,0.004124,0.448535,0.004124,{"1":146704,"2":425},0.004124,0.039175,0.956701,0.000000,0.004124,0.000000,0.000000
0.005982974,5,0,snapshot,16384,920,0.264130,0.714497,0.264130,{"0":1,"1":7911,"2":280},0.264130,0.378261,0.357609,0.000000,0.264130,0.000000,0.000000
0.009194352,5,1,read_only,64,169809,1.000000,1.000000,1.000000,{"1":167199,"2":2610},0.984630,0.015370,0.000000,0.000000,0.984630,0.015370,1.000000
0.009194352,5,1,union,64,169833,1.000000,1.000000,1.000000,{"1":167199,"2":2634},0.984491,0.015509,0.000000,0.000000,0.984491,0.015509,1.000000
0.009194352,5,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7972,"2":220},0.973145,0.026855,0.000000,0.000000,0.973145,0.026855,1.000000
0.009194352,5,1,read_only,256,46666,0.945828,0.979641,0.945828,{"1":167199,"2":2610},0.943899,0.056101,0.000000,0.000000,0.943899,0.001929,0.034377
0.009194352,5,1,union,256,46666,0.945614,0.979537,0.945614,{"1":167199,"2":2634},0.943685,0.056315,0.000000,0.000000,0.943685,0.001929,0.034247
0.009194352,5,1,snapshot,256,4763,0.968297,0.987595,0.968297,{"1":7972,"2":220},0.953811,0.046189,0.000000,0.000000,0.953811,0.014487,0.313636
0.009194352,5,1,read_only,1024,12758,0.794168,0.940904,0.794168,{"1":167199,"2":2610},0.794168,0.205832,0.000000,0.000000,0.794168,0.000000,0.000000
0.009194352,5,1,union,1024,12758,0.794012,0.940810,0.794012,{"1":167199,"2":2634},0.794012,0.205988,0.000000,0.000000,0.794012,0.000000,0.000000
0.009194352,5,1,snapshot,1024,3149,0.941569,0.986363,0.941569,{"1":7972,"2":220},0.930137,0.069863,0.000000,0.000000,0.930137,0.011432,0.163636
0.009194352,5,1,read_only,4096,3880,0.315206,0.796967,0.315206,{"1":167199,"2":2610},0.315206,0.584536,0.100258,0.000000,0.315206,0.000000,0.000000
0.009194352,5,1,union,4096,3880,0.314948,0.796894,0.314948,{"1":167199,"2":2634},0.314948,0.584794,0.100258,0.000000,0.314948,0.000000,0.000000
0.009194352,5,1,snapshot,4096,2260,0.767699,0.928977,0.767699,{"1":7972,"2":220},0.765929,0.224779,0.009292,0.000000,0.765929,0.001770,0.007561
0.009194352,5,1,read_only,16384,971,0.002060,0.443819,0.002060,{"1":167199,"2":2610},0.002060,0.036045,0.961895,0.000000,0.002060,0.000000,0.000000
0.009194352,5,1,union,16384,971,0.002060,0.443765,0.002060,{"1":167199,"2":2634},0.002060,0.036045,0.961895,0.000000,0.002060,0.000000,0.000000
0.009194352,5,1,snapshot,16384,924,0.193723,0.700056,0.193723,{"1":7972,"2":220},0.193723,0.491342,0.314935,0.000000,0.193723,0.000000,0.000000
0.012428993,5,2,read_only,64,175438,1.000000,1.000000,1.000000,{"1":172833,"2":2605},0.985151,0.014849,0.000000,0.000000,0.985151,0.014849,1.000000
0.012428993,5,2,union,64,175472,1.000000,1.000000,1.000000,{"1":172833,"2":2639},0.984961,0.015039,0.000000,0.000000,0.984961,0.015039,1.000000
0.012428993,5,2,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7682,"2":510},0.937744,0.062256,0.000000,0.000000,0.937744,0.062256,1.000000
0.012428993,5,2,read_only,256,46543,0.944825,0.979259,0.944825,{"1":172833,"2":2605},0.943966,0.056034,0.000000,0.000000,0.943966,0.000859,0.015337
0.012428993,5,2,union,256,46543,0.944353,0.979098,0.944353,{"1":172833,"2":2639},0.943493,0.056507,0.000000,0.000000,0.943493,0.000859,0.015209
0.012428993,5,2,snapshot,256,4752,0.951810,0.981745,0.951810,{"1":7682,"2":510},0.892677,0.107323,0.000000,0.000000,0.892677,0.059133,0.550980
0.012428993,5,2,read_only,1024,12722,0.793507,0.940901,0.793507,{"1":172833,"2":2605},0.793507,0.206493,0.000000,0.000000,0.793507,0.000000,0.000000
