sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.007666966,4,0,read_only,64,89753,1.000000,1.000000,1.000000,{"1":87005,"2":2748},0.969383,0.030617,0.000000,0.000000,0.969383,0.030617,1.000000
0.007666966,4,0,union,64,89754,1.000000,1.000000,1.000000,{"1":87006,"2":2748},0.969383,0.030617,0.000000,0.000000,0.969383,0.030617,1.000000
0.007666966,4,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":7691,"2":501},0.938843,0.061157,0.000000,0.000000,0.938843,0.061157,1.000000
0.007666966,4,0,read_only,256,89753,1.000000,1.000000,1.000000,{"1":87005,"2":2748},0.969383,0.030617,0.000000,0.000000,0.969383,0.030617,1.000000
0.007666966,4,0,union,256,89754,1.000000,1.000000,1.000000,{"1":87006,"2":2748},0.969383,0.030617,0.000000,0.000000,0.969383,0.030617,1.000000
0.007666966,4,0,snapshot,256,8192,1.000000,1.000000,1.000000,{"1":7691,"2":501},0.938843,0.061157,0.000000,0.000000,0.938843,0.061157,1.000000
0.007666966,4,0,read_only,1024,24011,0.853942,0.946528,0.853942,{"1":87005,"2":2748},0.853942,0.146058,0.000000,0.000000,0.853942,0.000000,0.000000
0.007666966,4,0,union,1024,24011,0.853900,0.946518,0.853900,{"1":87006,"2":2748},0.853900,0.146100,0.000000,0.000000,0.853900,0.000000,0.000000
0.007666966,4,0,snapshot,1024,4755,0.945321,0.976656,0.945321,{"1":7691,"2":501},0.896109,0.103891,0.000000,0.000000,0.896109,0.049211,0.473684
0.007666966,4,0,read_only,4096,7564,0.512031,0.863252,0.512031,{"1":87005,"2":2748},0.512031,0.485986,0.001983,0.000000,0.512031,0.000000,0.000000
0.007666966,4,0,union,4096,7564,0.512031,0.863246,0.512031,{"1":87006,"2":2748},0.512031,0.485986,0.001983,0.000000,0.512031,0.000000,0.000000
0.007666966,4,0,snapshot,4096,3081,0.812399,0.935800,0.812399,{"1":7691,"2":501},0.783187,0.216813,0.000000,0.000000,0.783187,0.029211,0.134731
0.007666966,4,0,read_only,16384,1925,0.019740,0.386251,0.019740,{"1":87005,"2":2748},0.019740,0.022857,0.957403,0.000000,0.019740,0.000000,0.000000
0.007666966,4,0,union,16384,1925,0.019740,0.386246,0.019740,{"1":87006,"2":2748},0.019740,0.022857,0.957403,0.000000,0.019740,0.000000,0.000000
0.007666966,4,0,snapshot,16384,1412,0.279745,0.697235,0.279745,{"1":7691,"2":501},0.272663,0.442635,0.284703,0.000000,0.272663,0.007082,0.009737
