sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000939035,2,0,read_only,64,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,union,64,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,snapshot,64,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,read_only,256,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,union,256,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,snapshot,256,3014,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.957532,0.000000,0.042468,0.000000,0.957532,0.042468,1.000000
0.000939035,2,0,read_only,1024,1525,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.958033,0.000000,0.041967,0.000000,0.958033,0.041967,1.000000
0.000939035,2,0,union,1024,1525,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.958033,0.000000,0.041967,0.000000,0.958033,0.041967,1.000000
0.000939035,2,0,snapshot,1024,1525,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.958033,0.000000,0.041967,0.000000,0.958033,0.041967,1.000000
0.000939035,2,0,read_only,4096,393,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.959288,0.000000,0.040712,0.000000,0.959288,0.040712,1.000000
0.000939035,2,0,union,4096,393,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.959288,0.000000,0.040712,0.000000,0.959288,0.040712,1.000000
0.000939035,2,0,snapshot,4096,393,1.000000,1.000000,1.000000,{"1":2886,"3":128},0.959288,0.000000,0.040712,0.000000,0.959288,0.040712,1.000000
0.000939035,2,0,read_only,16384,101,0.980198,0.995167,0.980198,{"1":2886,"3":128},0.940594,0.009901,0.049505,0.000000,0.940594,0.039604,0.666667
0.000939035,2,0,union,16384,101,0.980198,0.995167,0.980198,{"1":2886,"3":128},0.940594,0.009901,0.049505,0.000000,0.940594,0.039604,0.666667
