gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979111,0.000000,0.020889,0.000000,0.979111,0.020889,1.000000
3,read_only,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979111,0.000000,0.020889,0.000000,0.979111,0.020889,1.000000
3,read_only,1024,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979495,0.000000,0.020505,0.000000,0.979495,0.020505,1.000000
3,read_only,4096,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979759,0.000000,0.020241,0.000000,0.979759,0.020241,1.000000
3,read_only,16384,4,0.978589,0.994647,0.978589,0.971698,0.981132,1,0.952553,0.021411,0.026036,0.000000,0.952553,0.026036,0.440476
3,snapshot,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.977994,0.000000,0.022006,0.000000,0.977994,0.022006,1.000000
3,snapshot,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.977994,0.000000,0.022006,0.000000,0.977994,0.022006,1.000000
3,snapshot,1024,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.978007,0.000000,0.021993,0.000000,0.978007,0.021993,1.000000
3,snapshot,4096,4,0.999403,0.999851,0.999403,0.997613,1.000000,1,0.977924,0.000000,0.022076,0.000000,0.977924,0.021480,0.933333
3,snapshot,16384,4,0.971698,0.993367,0.971698,0.952830,0.981132,1,0.948113,0.023585,0.028302,0.000000,0.948113,0.023585,0.357143
3,union,64,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.978688,0.000000,0.021312,0.000000,0.978688,0.021312,1.000000
3,union,256,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.978688,0.000000,0.021312,0.000000,0.978688,0.021312,1.000000
3,union,1024,4,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.979071,0.000000,0.020929,0.000000,0.979071,0.020929,1.000000
3,union,4096,4,0.999398,0.999799,0.999398,0.997590,1.000000,1,0.979775,0.000000,0.020225,0.000000,0.979775,0.019622,0.666667
3,union,16384,4,0.974057,0.993318,0.974057,0.962264,0.981132,1,0.950472,0.023585,0.025943,0.000000,0.950472,0.023585,0.357143
