sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000912118,5,0,read_only,64,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,union,64,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,snapshot,64,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,read_only,256,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,union,256,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,snapshot,256,4590,1.000000,1.000000,1.000000,{"1":4589,"2":1},0.999782,0.000218,0.000000,0.000000,0.999782,0.000218,1.000000
0.000912118,5,0,read_only,1024,2319,0.999569,0.999784,0.999569,{"1":4589,"2":1},0.999569,0.000431,0.000000,0.000000,0.999569,0.000000,0.000000
0.000912118,5,0,union,1024,2319,0.999569,0.999784,0.999569,{"1":4589,"2":1},0.999569,0.000431,0.000000,0.000000,0.999569,0.000000,0.000000
0.000912118,5,0,snapshot,1024,2319,0.999569,0.999784,0.999569,{"1":4589,"2":1},0.999569,0.000431,0.000000,0.000000,0.999569,0.000000,0.000000
0.000912118,5,0,read_only,4096,590,0.998305,0.999788,0.998305,{"1":4589,"2":1},0.998305,0.001695,0.000000,0.000000,0.998305,0.000000,0.000000
0.000912118,5,0,union,4096,590,0.998305,0.999788,0.998305,{"1":4589,"2":1},0.998305,0.001695,0.000000,0.000000,0.998305,0.000000,0.000000
0.000912118,5,0,snapshot,4096,590,0.998305,0.999788,0.998305,{"1":4589,"2":1},0.998305,0.001695,0.000000,0.000000,0.998305,0.000000,0.000000
0.000912118,5,0,read_only,16384,149,0.993289,0.998268,0.993289,{"1":4589,"2":1},0.993289,0.006711,0.000000,0.000000,0.993289,0.000000,0.000000
0.000912118,5,0,union,16384,149,0.993289,0.998268,0.993289,{"1":4589,"2":1},0.993289,0.006711,0.000000,0.000000,0.993289,0.000000,0.000000
0.000912118,5,0,snapshot,16384,149,0.993289,0.998268,0.993289,{"1":4589,"2":1},0.993289,0.006711,0.000000,0.000000,0.993289,0.000000,0.000000
0.001604658,5,1,read_only,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,union,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,snapshot,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,read_only,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,union,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,snapshot,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.001604658,5,1,read_only,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.001604658,5,1,union,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.001604658,5,1,snapshot,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.001604658,5,1,read_only,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.001604658,5,1,union,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.001604658,5,1,snapshot,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.001604658,5,1,read_only,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.001604658,5,1,union,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.001604658,5,1,snapshot,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002114606,5,2,read_only,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,union,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,snapshot,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,read_only,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,union,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,snapshot,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002114606,5,2,read_only,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002114606,5,2,union,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002114606,5,2,snapshot,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002114606,5,2,read_only,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002114606,5,2,union,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002114606,5,2,snapshot,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002114606,5,2,read_only,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002114606,5,2,union,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002114606,5,2,snapshot,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002636204,5,3,read_only,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,union,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,snapshot,64,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,read_only,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,union,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,snapshot,256,4864,1.000000,1.000000,1.000000,{"1":4863,"2":1},0.999794,0.000206,0.000000,0.000000,0.999794,0.000206,1.000000
0.002636204,5,3,read_only,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002636204,5,3,union,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002636204,5,3,snapshot,1024,2432,0.999589,0.999794,0.999589,{"1":4863,"2":1},0.999589,0.000411,0.000000,0.000000,0.999589,0.000000,0.000000
0.002636204,5,3,read_only,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002636204,5,3,union,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002636204,5,3,snapshot,4096,608,0.998355,0.999794,0.998355,{"1":4863,"2":1},0.998355,0.001645,0.000000,0.000000,0.998355,0.000000,0.000000
0.002636204,5,3,read_only,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002636204,5,3,union,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
0.002636204,5,3,snapshot,16384,153,0.986928,0.994894,0.986928,{"1":4863,"2":1},0.986928,0.013072,0.000000,0.000000,0.986928,0.000000,0.000000
