gpu_id,view,region_size_bytes,num_kernels,avg_strict_ratio,avg_relaxed_ratio,avg_full_redundant_ratio,min_strict_ratio,max_strict_ratio,phase0_pass,avg_reg_card1_ratio,avg_reg_card2_ratio,avg_reg_card3_ratio,avg_reg_card4plus_ratio,avg_coalescable_private_ratio,avg_coalescable_shared_ratio,avg_shared_only_strict_ratio
3,read_only,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.983764,0.016236,0.000000,0.000000,0.983764,0.016236,1.000000
3,read_only,256,1,0.964879,0.982440,0.964879,0.964879,0.964879,1,0.959193,0.040633,0.000174,0.000000,0.959193,0.005686,0.139349
3,read_only,1024,1,0.846035,0.951041,0.846035,0.846035,0.846035,1,0.846035,0.151935,0.002030,0.000000,0.846035,0.000000,0.000000
3,read_only,4096,1,0.540352,0.868966,0.540352,0.540352,0.540352,1,0.540352,0.418650,0.040998,0.000000,0.540352,0.000000,0.000000
3,read_only,16384,1,0.022369,0.393972,0.022369,0.022369,0.022369,0,0.022369,0.022877,0.954753,0.000000,0.022369,0.000000,0.000000
3,snapshot,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.993286,0.006714,0.000000,0.000000,0.993286,0.006714,1.000000
3,snapshot,256,1,0.997680,0.998840,0.997680,0.997680,0.997680,1,0.991494,0.008506,0.000000,0.000000,0.991494,0.006186,0.727273
3,snapshot,1024,1,0.994114,0.997619,0.994114,0.994114,0.994114,1,0.987694,0.011771,0.000535,0.000000,0.987694,0.006421,0.521739
3,snapshot,4096,1,0.990598,0.996482,0.990598,0.990598,0.990598,1,0.983452,0.015043,0.001504,0.000000,0.983452,0.007146,0.431818
3,snapshot,16384,1,0.315789,0.758508,0.315789,0.315789,0.315789,1,0.315789,0.668955,0.015256,0.000000,0.315789,0.000000,0.000000
3,union,64,1,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.983765,0.016235,0.000000,0.000000,0.983765,0.016235,1.000000
3,union,256,1,0.964881,0.982441,0.964881,0.964881,0.964881,1,0.959195,0.040630,0.000174,0.000000,0.959195,0.005686,0.139349
3,union,1024,1,0.845913,0.951023,0.845913,0.845913,0.845913,1,0.845913,0.152057,0.002030,0.000000,0.845913,0.000000,0.000000
3,union,4096,1,0.540222,0.868960,0.540222,0.540222,0.540222,1,0.540222,0.418779,0.040998,0.000000,0.540222,0.000000,0.000000
3,union,16384,1,0.022369,0.393969,0.022369,0.022369,0.022369,0,0.022369,0.022877,0.954753,0.000000,0.022369,0.000000,0.000000
