sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.007804812,4,0,read_only,64,175027,1.000000,1.000000,1.000000,{"1":173132,"2":1895},0.989173,0.010827,0.000000,0.000000,0.989173,0.010827,1.000000
0.007804812,4,0,union,64,175027,1.000000,1.000000,1.000000,{"1":173132,"2":1895},0.989173,0.010827,0.000000,0.000000,0.989173,0.010827,1.000000
0.007804812,4,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8184,"2":8},0.999023,0.000977,0.000000,0.000000,0.999023,0.000977,1.000000
0.007804812,4,0,read_only,256,89526,0.974142,0.987071,0.974142,{"1":173132,"2":1895},0.968847,0.031153,0.000000,0.000000,0.968847,0.005295,0.169953
0.007804812,4,0,union,256,89526,0.974142,0.987071,0.974142,{"1":173132,"2":1895},0.968847,0.031153,0.000000,0.000000,0.968847,0.005295,0.169953
0.007804812,4,0,snapshot,256,6434,1.000000,1.000000,1.000000,{"1":8184,"2":8},0.999067,0.000933,0.000000,0.000000,0.999067,0.000933,1.000000
0.007804812,4,0,read_only,1024,23985,0.852825,0.955219,0.852825,{"1":173132,"2":1895},0.852825,0.147175,0.000000,0.000000,0.852825,0.000000,0.000000
0.007804812,4,0,union,1024,23985,0.852825,0.955219,0.852825,{"1":173132,"2":1895},0.852825,0.147175,0.000000,0.000000,0.852825,0.000000,0.000000
0.007804812,4,0,snapshot,1024,3841,1.000000,1.000000,1.000000,{"1":8184,"2":8},0.998698,0.001302,0.000000,0.000000,0.998698,0.001302,1.000000
0.007804812,4,0,read_only,4096,7561,0.510911,0.870699,0.510911,{"1":173132,"2":1895},0.510911,0.487105,0.001984,0.000000,0.510911,0.000000,0.000000
0.007804812,4,0,union,4096,7561,0.510911,0.870699,0.510911,{"1":173132,"2":1895},0.510911,0.487105,0.001984,0.000000,0.510911,0.000000,0.000000
0.007804812,4,0,snapshot,4096,2544,0.938679,0.977891,0.938679,{"1":8184,"2":8},0.937107,0.062893,0.000000,0.000000,0.937107,0.001572,0.025000
0.007804812,4,0,read_only,16384,1924,0.019751,0.392638,0.019751,{"1":173132,"2":1895},0.019751,0.022349,0.957900,0.000000,0.019751,0.000000,0.000000
0.007804812,4,0,union,16384,1924,0.019751,0.392638,0.019751,{"1":173132,"2":1895},0.019751,0.022349,0.957900,0.000000,0.019751,0.000000,0.000000
0.007804812,4,0,snapshot,16384,1342,0.374814,0.778889,0.374814,{"1":8184,"2":8},0.374814,0.595380,0.029806,0.000000,0.374814,0.000000,0.000000
