sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000287808,3,0,read_only,64,615,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,union,64,615,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,snapshot,64,959,1.000000,1.000000,1.000000,{"0":344,"1":615},0.641293,0.000000,0.000000,0.000000,0.641293,0.000000,-1.000000
0.000287808,3,0,read_only,256,615,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,union,256,615,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,snapshot,256,959,1.000000,1.000000,1.000000,{"0":344,"1":615},0.641293,0.000000,0.000000,0.000000,0.641293,0.000000,-1.000000
0.000287808,3,0,read_only,1024,162,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,union,1024,162,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,snapshot,1024,254,0.964567,0.988189,0.964567,{"0":344,"1":615},0.637795,0.000000,0.000000,0.000000,0.602362,0.000000,-1.000000
0.000287808,3,0,read_only,4096,42,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,union,4096,42,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,snapshot,4096,66,0.909091,0.980556,0.909091,{"0":344,"1":615},0.636364,0.000000,0.000000,0.000000,0.545455,0.000000,-1.000000
0.000287808,3,0,read_only,16384,14,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,union,16384,14,1.000000,1.000000,1.000000,{"1":615},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000287808,3,0,snapshot,16384,21,0.666667,0.967236,0.666667,{"0":344,"1":615},0.666667,0.000000,0.000000,0.000000,0.333333,0.000000,-1.000000
