sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.032211235,2,0,read_only,64,172628,1.000000,1.000000,1.000000,{"1":172627,"2":1},0.999994,0.000006,0.000000,0.000000,0.999994,0.000006,1.000000
0.032211235,2,0,union,64,172628,1.000000,1.000000,1.000000,{"1":172627,"2":1},0.999994,0.000006,0.000000,0.000000,0.999994,0.000006,1.000000
0.032211235,2,0,snapshot,64,8192,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.032211235,2,0,read_only,256,43160,0.999977,0.999994,0.999977,{"1":172627,"2":1},0.999977,0.000023,0.000000,0.000000,0.999977,0.000000,0.000000
0.032211235,2,0,union,256,43160,0.999977,0.999994,0.999977,{"1":172627,"2":1},0.999977,0.000023,0.000000,0.000000,0.999977,0.000000,0.000000
0.032211235,2,0,snapshot,256,5460,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.032211235,2,0,read_only,1024,10791,0.999907,0.999977,0.999907,{"1":172627,"2":1},0.999907,0.000093,0.000000,0.000000,0.999907,0.000000,0.000000
0.032211235,2,0,union,1024,10791,0.999907,0.999977,0.999907,{"1":172627,"2":1},0.999907,0.000093,0.000000,0.000000,0.999907,0.000000,0.000000
0.032211235,2,0,snapshot,1024,2177,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.032211235,2,0,read_only,4096,2699,0.999629,0.999832,0.999629,{"1":172627,"2":1},0.999629,0.000371,0.000000,0.000000,0.999629,0.000000,0.000000
0.032211235,2,0,union,4096,2699,0.999629,0.999832,0.999629,{"1":172627,"2":1},0.999629,0.000371,0.000000,0.000000,0.999629,0.000000,0.000000
0.032211235,2,0,snapshot,4096,749,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.032211235,2,0,read_only,16384,677,0.994092,0.998320,0.994092,{"1":172627,"2":1},0.994092,0.005908,0.000000,0.000000,0.994092,0.000000,0.000000
0.032211235,2,0,union,16384,677,0.994092,0.998320,0.994092,{"1":172627,"2":1},0.994092,0.005908,0.000000,0.000000,0.994092,0.000000,0.000000
0.032211235,2,0,snapshot,16384,236,1.000000,1.000000,1.000000,{"1":8192},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
