sim_time,gpu_id,kernel_id,view,region_size_bytes,num_regions_with_entries,strict_coalescable_ratio,avg_relaxed_ratio,full_redundant_ratio,sharer_set_cardinality_dist_json,reg_card1_ratio,reg_card2_ratio,reg_card3_ratio,reg_card4plus_ratio,coalescable_private_ratio,coalescable_shared_ratio,shared_only_strict_ratio
0.000481011,2,0,read_only,64,8630,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,union,64,8630,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,snapshot,64,8146,1.000000,1.000000,1.000000,{"0":48,"1":8098},0.994108,0.000000,0.000000,0.000000,0.994108,0.000000,-1.000000
0.000481011,2,0,read_only,256,2204,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,union,256,2204,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,snapshot,256,2099,0.989042,0.996189,0.989042,{"0":48,"1":8098},0.995712,0.000000,0.000000,0.000000,0.984755,0.000000,-1.000000
0.000481011,2,0,read_only,1024,553,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,union,1024,553,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,snapshot,1024,531,0.973635,0.994400,0.973635,{"0":48,"1":8098},0.996234,0.000000,0.000000,0.000000,0.969868,0.000000,-1.000000
0.000481011,2,0,read_only,4096,139,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,union,4096,139,1.000000,1.000000,1.000000,{"1":8630},1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-1.000000
0.000481011,2,0,snapshot,4096,136,0.941176,0.992393,0.941176,{"0":48,"1":8098},1.000000,0.000000,0.000000,0.000000,0.941176,0.000000,-1.000000
0.000481011,2,0,read_only,16384,37,0.972973,0.991264,0.972973,{"1":8630},0.972973,0.027027,0.000000,0.000000,0.972973,0.000000,0.000000
0.000481011,2,0,union,16384,37,0.972973,0.991264,0.972973,{"1":8630},0.972973,0.027027,0.000000,0.000000,0.972973,0.000000,0.000000
0.000481011,2,0,snapshot,16384,37,0.864865,0.985478,0.864865,{"0":48,"1":8098},0.972973,0.027027,0.000000,0.000000,0.864865,0.000000,0.000000
0.001863183,2,1,read_only,64,63808,1.000000,1.000000,1.000000,{"1":55665,"2":4189,"3":3954},0.872383,0.065650,0.061967,0.000000,0.872383,0.127617,1.000000
0.001863183,2,1,union,64,63808,1.000000,1.000000,1.000000,{"1":55665,"2":4189,"3":3954},0.872383,0.065650,0.061967,0.000000,0.872383,0.127617,1.000000
0.001863183,2,1,snapshot,64,8192,1.000000,1.000000,1.000000,{"0":1,"1":5993,"2":204,"3":1994},0.731567,0.024902,0.243408,0.000000,0.731567,0.268311,1.000000
0.001863183,2,1,read_only,256,16116,0.957372,0.985496,0.957372,{"1":55665,"2":4189,"3":3954},0.861628,0.056652,0.081720,0.000000,0.861628,0.095743,0.691928
0.001863183,2,1,union,256,16116,0.957372,0.985496,0.957372,{"1":55665,"2":4189,"3":3954},0.861628,0.056652,0.081720,0.000000,0.861628,0.095743,0.691928
0.001863183,2,1,snapshot,256,2429,0.973652,0.991080,0.973652,{"0":1,"1":5993,"2":204,"3":1994},0.758337,0.013586,0.228077,0.000000,0.757925,0.215727,0.892675
0.001863183,2,1,read_only,1024,4073,0.908421,0.977635,0.908421,{"1":55665,"2":4189,"3":3954},0.853671,0.043948,0.102382,0.000000,0.853671,0.054751,0.374161
0.001863183,2,1,union,1024,4073,0.908421,0.977635,0.908421,{"1":55665,"2":4189,"3":3954},0.853671,0.043948,0.102382,0.000000,0.853671,0.054751,0.374161
0.001863183,2,1,snapshot,1024,705,0.929078,0.987922,0.929078,{"0":1,"1":5993,"2":204,"3":1994},0.771631,0.017021,0.211348,0.000000,0.770213,0.158865,0.695652
0.001863183,2,1,read_only,4096,1032,0.845930,0.975312,0.845930,{"1":55665,"2":4189,"3":3954},0.845930,0.031977,0.122093,0.000000,0.845930,0.000000,0.000000
0.001863183,2,1,union,4096,1032,0.845930,0.975312,0.845930,{"1":55665,"2":4189,"3":3954},0.845930,0.031977,0.122093,0.000000,0.845930,0.000000,0.000000
0.001863183,2,1,snapshot,4096,203,0.817734,0.987829,0.817734,{"0":1,"1":5993,"2":204,"3":1994},0.773399,0.024631,0.201970,0.000000,0.768473,0.049261,0.217391
0.001863183,2,1,read_only,16384,264,0.844697,0.970565,0.844697,{"1":55665,"2":4189,"3":3954},0.844697,0.018939,0.136364,0.000000,0.844697,0.000000,0.000000
0.001863183,2,1,union,16384,264,0.844697,0.970565,0.844697,{"1":55665,"2":4189,"3":3954},0.844697,0.018939,0.136364,0.000000,0.844697,0.000000,0.000000
